अ	ə
लोगों	loːɡõː
लोचा	loːt͡ʃɑː
लोटपोट	loːʈpoːʈ
लोटा	loːʈɑː
लोथ	loːt̪ʰ
लोन	loːn
लोबिया	loːbiːjɑː
लोमड़ी	loːmɽiː
लोहड़ी	loːʱɽiː
लोहू	loːɦuː
लौ	lɔː
लौंग	lɔːŋɡ
लौंडा	lɔːnɖɑː
लौआ	lɔːɑː
लौकी	lɔːkiː
लौड़ा	lɔːɽɑː
लौहपथगामिनी	lɔːʱpət̪ʰɡɑːmɪniː
लौहपथगामिनीसूचकदर्शकहरितताम्रलौहपट्टिका	lɔːʱpət̪ʰɡɑːmɪniːsuːt͡ʃəkd̪əɾʃəkʰəɾɪt̪t̪ɑːmɾəlɔːʱpəʈʈɪkɑː
ल्हासा	lɦɑːsɑː
व	ʋə
वंचित	ʋəɲt͡ʃɪt̪
वंटन	ʋənʈən
वंदना	ʋənd̪ənɑː
वंश	ʋənʃ
वंशज	ʋənʃəd͡ʒ
वंशवाद	ʋənʃʋɑːd̪
वंशावली	ʋənʃɑːʋəliː
वक़्त	ʋəkt̪
वक़्त	ʋəqt̪
वक़्फ़ा	ʋəkfɑː
वक़्फ़ा	ʋəqfɑː
वकालत	ʋəkɑːlət̪
वक्ता	ʋəkt̪ɑː
वक्ष	ʋəkʃ
वग़ैरह	ʋəɡɛːɾəʱ
वग़ैरह	ʋəɣɛːɾəʱ
वजह	ʋəd͡ʒəʱ
वज़न	ʋəzən
वज़ीर	ʋəziːɾ
वजूद	ʋəd͡ʒuːd̪
वड़ोदरा	ʋəɽoːd̪ɾɑː
वतन	ʋət̪ən
वतनपरस्त	ʋət̪ənpəɾəst̪
वन	ʋən
वनों	ʋənõː
वन्य	ʋənj
वफ़ा	ʋəfɑː
वफ़ादार	ʋəfɑːd̪ɑːɾ
वरण	ʋəɾən
वरियाली	ʋəɾiːjɑːliː
वरिष्ठ	ʋəɾɪʃʈʰ
वरीयता	ʋəɾiːjət̪ɑː
वरुण	ʋərʊɳ
वर्ग	ʋəɾɡ
वर्गविरोध	ʋəɾɡʋɪɾoːd̪ʱ
वर्गहीन	ʋəɾɡɦiːn
वर्गीकरण	ʋəɾɡiːkɾən
वर्चुअल	ʋəɾt͡ʃʊəl
वर्ण	ʋəɾn
वर्णमाला	ʋəɾnmɑːlɑː
वर्णविपर्यास	ʋəɾnəʋɪpəɾjɑːs
वर्णित	ʋəɾnɪt̪
वर्दीधारी	ʋəɾd̪iːd̪ʱɑːɾiː
वर्मसरट	ʋəɾmsəɾəʈ
वर्मा	ʋəɾmɑː
वर्ष	ʋəɾʃ
वली	ʋəliː
वलीअहद	ʋəliːɛːʱd̪
वसंत	ʋəsənt̪
वसीयत	ʋəsiːjət̪
वसूल	ʋəsuːl
वस्तु	ʋəst̪uː
वस्त्र	ʋəst̪ɾ
वह	ʋəʱ
वह	ʋoː
वह	ʋəɦə
वहम	ʋəʱm
वहमी	ʋɛːʱmiː
वहशत	ʋəʱʃət̪
वहशी	ʋəʱʃiː
वही	ʋəɦiː
वहीं	ʋəɦĩː
वा	ʋɑː
वाक़ई	ʋɑːkəiː
वाक़ई	ʋɑːqəiː
वाकिफ	ʋɑːkɪpʰ
वाचिक	ʋɑːt͡ʃɪk
वाजिब	ʋɑːd͡ʒɪb
वाटर	ʋɑːʈəɾ
वाणिज्य	ʋɑːnɪd͡ʒj
वाणी	ʋɑːniː
वातानुकूलित	ʋɑːt̪ɑːnʊkuːlɪt̪
वातावरण	ʋɑːt̪ɑːʋɾən
वादसभा	ʋaːd̪səbʱaː
वादा	ʋɑːd̪ɑː
वाद्य	ʋɑːd̪j
वाद्ययंत्र	ʋɑːd̪jəjənt̪ɾ
वानर	ʋɑːnəɾ
वापस	ʋɑːpəs
वापसी	ʋɑːpsiː
वापिस	ʋɑːpɪs
वामपंथी	ʋɑːmpənt̪ʰiː
वायदा	ʋɑːjd̪ɑː
वायु	ʋɑːjuː
वायुजनित	ʋɑːjʊd͡ʒənɪt̪
वायुमंडलीय	ʋɑːjʊmənɖliːj
वायुसेना	ʋɑːjuːseːnɑː
वार	ʋɑːɾ
वार	ʋɑːɾ
वारदात	ʋɑːɾd̪ɑːt̪
वारिस	ʋɑːɾɪs
वालिदैन	ʋɑːlɪd̪ɛːn
वाष्प	ʋɑːʃp
वाष्पचालित	ʋɑːʃpt͡ʃɑːlɪt̪
वाष्पन	ʋɑːʃpən
वाष्पीकरण	ʋɑːʃpiːkəɾən
वाष्पोत्सर्जन	ʋɑːʃpoːt̪səɾd͡ʒən
वासी	ʋɑːsiː
वासुदेव	ʋɑːsʊd̪eːʋ
वास्कट	ʋɑːskəʈ
वास्तव	ʋɑːst̪əʋ
वास्तविकता	ʋɑːst̪əʋɪkt̪ɑː
वास्तु	ʋɑːst̪uː
वास्तुकला	ʋɑːst̪ʊkəlɑː
वाहक	ʋɑːɦək
वाहन	ʋɑːɦən
वाहिका	ʋɑːɦɪkɑː
विंडसर	ʋɪnɖsəɾ
विंदालू	ʋɪnd̪ɑːluː
विकार	ʋɪkɑːɾ
विकास	ʋɪkɑːs
विकासशील	ʋɪkɑːsʃiːl
विकिमीडिया	ʋɪkɪmiːɖiːjɑː
विकिरण	ʋɪkɪɾən
विकिरणशील	ʋɪkɪɾənʃiːl
विकिरणशीलता	ʋɪkɪɾənʃiːlt̪ɑː
विक्रय	ʋɪkɾəj
विक्षनरी	ʋɪkʃənɾiː
विखंडन	ʋɪkʰənɖən
विख्यात	ʋɪkʰjɑːt̪
विघ्न	ʋɪɡʱn
विचारधारा	ʋɪt͡ʃɑːɾd̪ʱɑːɾɑː
विचारपूर्वक	ʋɪt͡ʃɑːɾpuːɾʋək
विजय	ʋɪd͡ʒəj
विजयनगरम	ʋɪd͡ʒjənəɡɾəm
विजयादशमी	ʋɪd͡ʒjɑːd̪əʃmiː
विज़ारत	ʋɪzɑːɾət̪
विजेता	ʋɪd͡ʒeːt̪ɑː
विज्ञान	ʋɪɡjɑːn
विज्ञापन	ʋɪɡjɑːpən
विज्ञापित	ʋɪɡjɑːpɪt̪
विडूर	ʋɪɖuːɾ
वितरण	ʋɪt̪ɾən
वितर्क	ʋɪt̪əɾk
वित्त	ʋɪt̪t̪
वित्तीय	ʋɪt̪t̪iːj
विदा	ʋɪd̪ɑː
विद्यालय	ʋɪd̪jɑːləj
विद्यालयी	ʋɪd̪jɑːləjiː
विद्युतीय	ʋɪd̪jʊt̪iːj
विद्युदणु	ʋɪd̪jʊd̪ənuː
विद्युन्मय	ʋɪd̪jʊnməj
विद्रोह	ʋɪd̪ɾoːʱ
विद्वान	ʋɪd̪ʋɑːn
विधवा	ʋɪd̪ʱʋɑː
विधानसभा	ʋɪd̪ʱɑːnsəbʱɑː
विधायक	ʋɪd̪ʱɑːjək
विधेय	ʋɪd̪ʱeːj
विधेयक	ʋɪd̪ʱeːjək
विनती	ʋɪnt̪iː
विनम्रता	ʋɪnəmɾət̪ɑː
विनय	ʋɪnəj
विनाशक	ʋɪnɑːʃək
विनाशकारी	ʋɪnɑːʃkɑːɾiː
विनिपेग	ʋɪnɪpeːɡ
विनिर्माण	ʋɪnɪɾmɑːn
विनिवेश	ʋɪnɪʋeːʃ
विनोद	ʋɪnoːd̪
विपक्षी	ʋɪpəkʃiː
विपन्नता	ʋɪpənnt̪ɑː
विपरीत	ʋɪpɾiːt̪
विभक्ति	ʋɪbʱəkt̪iː
विभाजन	ʋɪbʱɑːd͡ʒən
विभाजित	ʋɪbʱɑːd͡ʒɪt̪
विभीषिका	ʋɪbʱiːʃɪkɑː
विभूति	ʋɪbʱuːt̪iː
विमान	ʋɪmɑːn
वियतनाम	ʋiːjət̪nɑːm
विराजमान	ʋɪɾɑːd͡ʒmɑːn
विराटनगर	ʋɪɾɑːʈənɡəɾ
विरुद्ध	ʋɪɾʊd̪d̪ʱ
विरोध	ʋɪɾoːd̪ʱ
विरोधाभास	ʋɪɾoːd̪ʱɑːbʱɑːs
विरोधी	ʋɪɾoːd̪ʱiː
विलंब	ʋɪləmb
विलास	ʋɪlɑːs
विलासिता	ʋɪlɑːsɪt̪ɑː
विलीन	ʋɪliːn
विवादित	ʋɪʋɑːd̪ɪt̪
विवाह	ʋɪʋɑːʱ
विवि	ʋɪʋiː
विविध	ʋɪʋɪd̪ʱ
विविधता	ʋɪʋɪd̪ʱt̪ɑː
विवेचन	ʋɪʋeːt͡ʃən
विशाखपट्नम	ʋɪʃɑːkʰpəʈnəm
विशिष्ट	ʋɪʃɪʃʈ
विशेषकर	ʋɪʃeːʃkəɾ
विशेषज्ञ	ʋɪʃeːʃəɡj
विशेषण	ʋɪʃeːʃən
विशेषता	ʋɪʃeːʃt̪ɑː
विश्लेषक	ʋɪʃleːʃək
विश्लेषण	ʋɪʃleːʃən
विश्व	ʋɪʃʋə
विश्वकोश	ʋɪʃʋəkoːʃ
विश्वप्रसिद्ध	ʋɪʃʋəpɾəsɪd̪d̪ʱ
विश्वभाषा	ʋɪʃʋəbʱɑːʃɑː
विश्वविख्यात	ʋɪʃʋəʋɪkʰjɑːt̪
विश्वविद्यालय	ʋɪʃʋəʋɪd̪jɑːləj
विश्वासघात	ʋɪʃʋɑːsɡʱɑːt̪
विश्वासपात्र	ʋɪʃʋɑːspɑːt̪ɾ
विष	ʋɪʃ
विषम	ʋɪʃəm
विषय	ʋɪʃəj
विषयवस्तु	ʋɪʃəjʋəst̪uː
विषयासक्त	ʋɪʃəjɑːsəkt̪
विष्णु	ʋɪʃnuː
विसर्जन	ʋɪsəɾd͡ʒən
विसर्जित	ʋɪsəɾd͡ʒɪt̪
विस्थापन	ʋɪst̪ʰɑːpən
विस्फोट	ʋɪspʰoːʈ
विस्फोटक	ʋɪspʰoːʈək
विस्मय	ʋɪsməj
विहीन	ʋɪɦiːn
वीर	ʋiːɾ
वीरान	ʋiːɾɑːn
वृक्ष	ʋɾɪkʃ
वृत्तांत	ʋɾɪt̪t̪ɑːnt̪
वृद्ध	ʋɾɪd̪d̪ʱ
वृद्धावस्था	ʋɾɪd̪d̪ʱɑːʋəst̪ʰɑː
वृद्धाश्रम	ʋɾɪd̪d̪ʱɑːʃɾəm
वृद्धि	ʋɾɪd̪d̪ʱiː
वे	ʋeː
वे	ʋoː
वेग	ʋeːɡ
वेटिकन	ʋeːʈɪkən
वेद	ʋeːd̪
वेदना	ʋeːd̪nɑː
वेदांत	ʋeːd̪ɑːnt̪
वेदी	ʋeːd̪iː
वेनेज़ुएला	ʋeːneːzʊeːlɑː
वेबकॅम	ʋeːbkæːm
वेबसाइट	ʋeːbsɑːɪʈ
वेलिंग्टन	ʋeːlɪŋɡʈən
वेल्ला	ʋeːllɑː
वेश्या	ʋeːʃjɑː
वैंकूवर	ʋɛːŋkuːʋəɾ
वैचारिक	ʋɛːt͡ʃɑːɾɪk
वैदिक	ʋɛːd̪ɪk
वैद्युत	ʋɛːd̪jʊt̪
वैध	ʋɛːd̪ʱ
वैराग्य	ʋɛːɾɑːɡj
वैवाहिक	ʋɛːʋɑːɦɪk
वैशाख	ʋɛːʃɑːkʰ
वॉट	ʋɔːʈ
वो	ʋoː
वोल्गा	ʋoːlɡɑː
व्यंग	ʋjəŋɡ
व्यंग्य	ʋjəŋɡj
व्यंजक	ʋjəɲd͡ʒək
व्यंजन	ʋjəɲd͡ʒən
व्यंजनाक्षर	ʋjəɲd͡ʒənɑːkʃəɾ
व्यक्त	ʋjəkt̪
व्यथा	ʋjət̪ʰɑː
व्यय	ʋjəj
व्यर्थ	ʋjəɾt̪ʰ
व्यवसाय	ʋjəʋsɑːj
व्यवस्था	ʋjəʋəst̪ʰɑː
व्यष्टि	ʋjəʃʈiː
व्यस्त	ʋjəst̪
व्याकरण	ʋjaːkərəɳ
व्याकुल	ʋjɑːkʊl
व्याख्या	ʋjɑːkʰjɑː
व्याख्याता	ʋjɑːkʰjɑːt̪ɑː
व्याख्यान	ʋjɑːkʰjɑːn
व्याख्यायित	ʋjɑːkʰjɑːjɪt̪
व्यापक	ʋjɑːpək
व्यापार	ʋjɑːpɑːɾ
व्यायाम	ʋjɑːjɑːm
व्यावहारिक	ʋjɑːʋɦɑːɾɪk
व्यास	ʋjɑːs
व्युत्क्रम	ʋjʊt̪kɾəm
व्युत्पत्ति	ʋjʊt̪pət̪t̪iː
व्युत्पन्न	ʋjʊt̪pənn
व्यूहरचना	ʋjuːʱɾət͡ʃnɑː
व्रत	ʋɾət̪
व्लादिमीर	ʋlɑːd̪ɪmiːɾ
व्लादिवोस्तोक	ʋlɑːd̪ɪʋoːst̪oːk
श	ʃə
शंघाई	ʃəŋɡʱɑːiː
शकरकंद	ʃəkəɾkənd̪
शक्की	ʃəkkiː
शक्ति	ʃəkt̪iː
शक्तिहीन	ʃəkt̪ɪɦiːn
शक्य	ʃəkj
शक्ल	ʃəkl
शख़्स	ʃəkʰs
शख़्स	ʃəxs
शख़्सियत	ʃəkʰsiːjət̪
शख़्सियत	ʃəxsiːjət̪
शख्स	ʃəkʰs
शख्सियत	ʃəkʰsiːjət̪
शगुन	ʃəɡʊn
शजरा	ʃəd͡ʒɾɑː
शटर	ʃəʈəɾ
शत	ʃət̪
शतक	ʃət̪ək
शतकवीर	ʃət̪əkʋiːɾ
शतपाद	ʃət̪pɑːd̪
शतरंज	ʃət̪ɾəɲd͡ʒ
शताब्दी	ʃət̪ɑːbd̪iː
शत्रु	ʃət̪ɾuː
शनि	ʃəniː
शपथ	ʃəpət̪ʰ
शब	ʃəb
शब्द	ʃəbd̪
शब्दसूची	ʃəbd̪suːt͡ʃiː
शब्दाडंबर	ʃəbd̪ɑːɖəmbəɾ
शब्दार्थ	ʃəbd̪ɑːɾt̪ʰ
शब्दावली	ʃəbdäːʋliː
शमशीर	ʃəmʃiːɾ
शमशेर	ʃəmʃeːɾ
शमा	ʃəmɑː
शरण	ʃəɾən
शरणागत	ʃəɾnɑːɡət̪
शरणार्थी	ʃəɾnɑːɾt̪ʰiː
शरमाना	ʃəɾmɑːnɑː
शरमिंदा	ʃəɾmɪnd̪ɑː
शराब	ʃəɾɑːb
शरारत	ʃəɾɑːɾət̪
शरियत	ʃəɾiːjət̪
शरीफ़	ʃəɾiːf
शरीर	ʃəɾiːɾ
शर्करा	ʃəɾkəɾɑː
शर्बत	ʃəɾbət̪
शर्म	ʃəɾm
शर्म	ʃəɾəm
शर्मनाक	ʃəɾmnɑːk
शर्मा	ʃəɾmɑː
शर्माना	ʃəɾmɑːnɑː
शलगम	ʃəlɡəm
शलभ	ʃələbʱ
शव	ʃəʋ
शस्त्र	ʃəst̪ɾ
शहंशाह	ʃɛːʱnʃɑːʱ
शहज़ादा	ʃɛːʱzɑːd̪ɑː
शहज़ादी	ʃɛːʱzɑːd̪iː
शहद	ʃɛːʱd̪
शहमात	ʃɛːʱmɑːt̪
शहर	ʃɛːʱɾ
शहरवासी	ʃɛːʱɾʋɑːsiː
शहरी	ʃɛːʱɾiː
शहादत	ʃəɦɑːd̪ət̪
शहीद	ʃəɦiːd̪
शांतिपूर्ण	ʃɑːnt̪ɪpuːɾn
शाइस्ता	ʃɑːɪst̪ɑː
शागिर्द	ʃɑːɡɪɾd̪
शादीशुदा	ʃɑːd̪iːʃʊd̪ɑː
शान	ʃɑːn
शान्ति	ʃɑːnt̪iː
शाप	ʃɑːp
शाबाश	ʃɑːbɑːʃ
शाबाशी	ʃɑːbɑːʃiː
शाब्दिक	ʃɑːbd̪ɪk
शामियाना	ʃɑːmiːjɑːnɑː
शामिल	ʃɑːmɪl
शायरा	ʃɑːjəɾɑː
शारजाह	ʃɑːɾd͡ʒɑːʱ
शारीरिक	ʃɑːɾiːɾɪk
शार्क	ʃɑːɾk
शाल	ʃɑːl
शालीन	ʃɑːliːn
शावक	ʃɑːʋək
शाश्वत	ʃɑːʃʋət̪
शासक	ʃɑːsək
शास्त्र	ʃɑːst̪ɾ
शाही	ʃɑːɦiː
शाहीन	ʃɑːɦiːn
शिकंजा	ʃɪkəɲd͡ʒɑː
शिकंजी	ʃɪkəɲd͡ʒiː
शिकम	ʃɪkəm
शिकस्त	ʃɪkəst̪
शिकायत	ʃɪkɑːjət̪
शिकार	ʃɪkɑːɾ
शिकारा	ʃɪkɑːɾɑː
शिकारी	ʃɪkɑːɾiː
शिकोहाबाद	ʃɪkoːɦɑːbɑːd̪
शिक्षा	ʃɪkʃɑː
शिक्षाकर्मी	ʃɪkʃɑːkəɾmiː
शिक्षामित्र	ʃɪkʃɑːmɪt̪ɾ
शिक्षार्थी	ʃɪkʃɑːɾt̪ʰiː
शिक्षाविद्	ʃɪkʃɑːʋɪd̪
शिखर	ʃɪkʰəɾ
शिगात्से	ʃɪɡɑːt̪seː
शिथिराति	ʃɪt̪ʰɪɾɑːt̪iː
शिद्दत	ʃɪd̪d̪ət̪
शिनकानसेन	ʃɪnkɑːnseːn
शिनजियांग	ʃɪnd͡ʒiːjɑːŋɡ
शिमला	ʃɪmlɑː
शिलांग	ʃɪlɑːŋɡ
शिलातैल	ʃɪlɑːt̪ɛːl
शिल्प	ʃɪlp
शिल्पशाला	ʃɪlpʃɑːlɑː
शिव	ʃɪʋ
शिव	ʃɪʋɑː
शिवलिंग	ʃɪʋlɪŋɡ
शिवांबु	ʃɪʋɑːmbuː
शिवालय	ʃɪʋɑːləj
शिविर	ʃɪʋɪɾ
शिशुशाला	ʃɪʃʊʃɑːlɑː
शिश्न	ʃɪʃn
शिश्नमुंड	ʃɪʃnəmʊnɖ
शिष्ट	ʃɪʃʈ
शिष्य	ʃɪʃj
शीघ्रता	ʃiːɡʱɾət̪ɑː
शीत	ʃiːt̪
शीर	ʃiːɾ
शीरी	ʃiːɾiː
शीर्ष	ʃiːɾʃ
शीर्षक	ʃiːɾʃək
शीर्षासन	ʃiːɾʃɑːsən
शुक्र	ʃʊkɾ
शुक्र	ʃʊkəɾ
शुक्र	ʃʊkɾə
शुक्रगुज़ार	ʃʊkɾəɡʊzɑːɾ
शुक्राणु	ʃʊkɾɑːnuː
शुक्रिया	ʃʊkɾiːjɑː
शुतुर	ʃʊt̪ʊɾ
शुतुरमुर्ग़	ʃʊt̪ʊɾmʊɾɡ
शुतुरमुर्ग़	ʃʊt̪ʊɾmʊɾɣ
शुद्ध	ʃʊd̪d̪ʱ
शुभकामना	ʃʊbʱkɑːmnɑː
शुभेच्छु	ʃʊbʱeːt͡ʃt͡ʃʰuː
शुरु	ʃʊɾuː
शुरुआत	ʃʊɾʊɑːt̪
शुरुआत	ʃʊɾʋɑːt̪
शुरुआती	ʃʊɾʊɑːt̪iː
शुरू	ʃʊɾuː
शुल्क	ʃʊlk
शुष्क	ʃʊʃk
शू	ʃuː
शूटिंग	ʃuːʈɪŋɡ
शून्य	ʃuːnjə
शूर	ʃuːɾ
शूरसेन	ʃuːɾseːn
शृंखला	ʃɾɪŋkʰlɑː
शेख़ी	ʃeːkʰiː
शेख़ी	ʃeːxiː
शेख़ूपुरा	ʃeːkʰuːpʊɾɑː
शेख़ूपुरा	ʃeːxuːpʊɾɑː
शेर	ʃeːɾ
शेरनी	ʃeːɾniː
शेष	ʃeːʃ
शैतान	ʃɛːt̪ɑːn
शैली	ʃɛːliː
शैवाल	ʃɛːʋɑːl
शो	ʃoː
शोक	ʃoːk
शोथ	ʃoːt̪ʰ
शोध	ʃoːd̪ʱ
शोधना	ʃoːd̪ʱnɑː
शोर	ʃoːɾ
शोला	ʃoːlɑː
शोषण	ʃoːʃən
शोषित	ʃoːʃɪt̪
शोहरत	ʃoːʱɾət̪
शौकत	ʃɔːkət̪
शौक़ीन	ʃɔːkiːn
शौक़ीन	ʃɔːqiːn
शौच	ʃɔːt͡ʃ
शौरसेनी	ʃɔːɾseːniː
शौर्य	ʃɔːɾj
शौहर	ʃɔːɦəɾ
श्मशान	ʃməʃɑːn
श्यामदेश	ʃjɑːmd̪eːʃ
श्रद्धालु	ʃɾəd̪d̪ʱɑːluː
श्रद्धेय	ʃɾəd̪d̪ʱeːj
श्रमण	ʃɾəmən
श्रमिक	ʃɾəmɪk
श्री	ʃɾiː
श्रीकाकुलम	ʃɾiːkɑːkʊləm
श्रीनगर	ʃɾiːnəɡəɾ
श्रीफल	ʃɾiːpʰəl
श्रीलंका	ʃɾiːləŋkɑː
श्रुति	ʃɾʊt̪iː
श्रेणी	ʃɾeːniː
श्रेष्ठ	ʃɾeːʃʈʰ
श्रोता	ʃɾoːt̪ɑː
श्लोक	ʃloːk
श्वान	ʃʋɑːn
श्वित्र	ʃʋɪt̪ɾ
ष	ʃə
षट्कोण	ʃəʈkoːn
षड्यंत्र	ʃəɽjənt̪ɾə
षड्यंत्र	ʃəɖjənt̪ɾə
षष्ठी	ʃəʃʈʰiː
ष़	ɭə
स	sə
संकट	səŋkəʈ
संकलक	səŋkələk
संकल्प	səŋkəlp
संकल्पना	səŋkəlpənɑː
संकेत	səŋkeːt̪
संकोच	səŋkoːt͡ʃ
संक्रामक	səŋkɾɑːmək
संक्षिप्त	səŋkʃɪpt̪
संख्या	səŋkʰjɑː
संग	səŋɡ
संगठन	səŋɡəʈʰən
संगठनात्मक	səŋɡəʈʰənɑːt̪mək
संगणक	səŋɡənək
संगम	səŋɡəm
संगमरमर	səŋɡməɾməɾ
संगीत	səŋɡiːt̪
संगीन	səŋɡiːn
संग्रह	səŋɡɾəʱ
संग्राम	səŋɡɾɑːm
संघ	səŋɡʱ
संघीय	səŋɡʱiːj
संचयन	səmt͡ʃəjən
संचार	səɲt͡ʃɑːɾ
संजाल	səɲd͡ʒɑːl
संज्ञा	səɲɡjɑː
संडास	sənɖɑːs
संत	sənt̪
संतान	sənt̪ɑːn
संतुलित	sənt̪ʊlɪt̪
संतोषी	sənt̪oːʃiː
संदर्भ	sənd̪əɾbʱ
संदल	sənd̪əl
संदिग्ध	sənd̪ɪɡd̪ʱ
संदूक़	sənd̪uːk
संदूक़	sənd̪uːq
संदूषण	sənd̪uːʃən
संदेश	sənd̪eːʃ
संदेह	sənd̪eːʱ
संध्या	sənd̪ʱjɑː
संन्यास	sənnjɑːs
संन्यासी	sənnjɑːsiː
संपत्ति	səmpət̪t̪iː
संपदा	səmpəd̪ɑː
संपर्क	səmpəɾk
संपादकीय	səmpɑːd̪əkiːj
संपूर्ण	səmpuːɾn
संपूर्णता	səmpuːɾnt̪ɑː
संप्रति	səmpɾət̪iː
संप्रदाय	səmpɾəd̪ɑːj
संप्रभु	səmpɾəbʱuː
संप्रभुता	səmpɾəbʱʊt̪ɑː
संबंध	səmbənd̪ʱ
संबंधी	səmbənd̪ʱiː
संबोधित	səmboːd̪ʱɪt̪
संभव	sə̃mbʱəʋ
संभालना	səmbʱɑːlnɑː
संभावना	səmbʱɑːʋnɑː
संयंत्र	sə̃jənt̪ɾ
संयम	sə̃jəm
संयुक्त	sə̃jʊkt̪
संयोग	sə̃joːɡ
संयोगवश	sə̃joːɡʋəʃ
संयोजक	sə̃joːd͡ʒək
संयोजकता	sə̃joːd͡ʒəkt̪ɑː
संरक्षण	sənɾəkʃən
संरक्षणवाद	sənɾəkʃənʋɑːd̪
संरचना	sənɾət͡ʃnɑː
संरचनात्मक	sənɾət͡ʃnɑːt̪mək
संलयन	sənləjən
संवाद	səmʋɑːd̪
संवाददाता	səmʋɑːd̪d̪ɑːt̪ɑː
संवेदनशील	səmʋeːd̪ənʃiːl
संवेदना	sə̃mʋeːd̪n̪aː
संवैधानिक	səmʋɛːd̪ʱɑːnɪk
संशोधन	sənʃoːd̪ʱən
संशोधित	sənʃoːd̪ʱɪt̪
संश्लिष्ट	sənʃlɪʃʈ
संसद	sənsəd̪
संसदीय	sənsəd̪iːj
संसाधन	sənsɑːd̪ʱən
संसार	sənsɑːɾ
संसिद्धि	sənsɪd̪d̪ʱiː
संस्कारी	sənskɑːɾiː
संस्कृत	sənskɾɪt̪
संस्थान	sənst̪ʰɑːn
संस्थापक	sənst̪ʰɑːpək
संहार	sənɦɑːɾ
संहार	səŋɦɑːɾ
संहिता	sənɦɪt̪ɑː
सकत	səkət̪
सकता	səkt̪ɑː
सकना	səknɑː
सकर्मक	səkəɾmək
सकल	səkəl
सक्रिय	səkɾɪj
सक्षम	səkʃəm
सक्सेना	səkseːnɑː
सख़्ती	səkʰt̪iː
सख़्ती	səxt̪iː
सखा	səkʰɑː
सख्खर	səkʰkʰəɾ
सगाई	səɡɑːiː
सघन	səɡʱən
सघोष	səɡʱoːʃ
सचमुच	sət͡ʃmʊt͡ʃ
सचित्र	sət͡ʃɪt̪ɾ
सचिव	sət͡ʃɪʋ
सच्चरित्र	sət͡ʃt͡ʃəɾɪt̪ɾ
सज़ा	səzɑː
सजाना	səd͡ʒɑːnɑː
सजावट	səd͡ʒɑːʋəʈ
सजावटी	səd͡ʒɑːʋʈiː
सजीवता	səd͡ʒiːʋt̪ɑː
सज्जन	səd͡ʒd͡ʒən
सज्जा	səd͡ʒd͡ʒɑː
सटीक	səʈiːk
सट्टा	səʈʈɑː
सट्टेबाज़	səʈʈeːbɑːz
सड़क	səɽək
सड़कछाप	səɽəkt͡ʃʰɑːp
सड़सठ	səɽsəʈʰ
सतलुज	sət̪lʊd͡ʒ
सतह	sət̪əʱ
सतहत्तर	sət̪ʰət̪t̪əɾ
सताना	sət̪ɑːnɑː
सत्तर	sət̪t̪əɾ
सत्ता	sət̪t̪ɑː
सत्ताईस	sət̪t̪ɑːiːs
सत्तानवे	sət̪t̪ɑːnʋeː
सत्तारूढ़	sət̪t̪ɑːɾuːɽʱ
सत्तावन	sət̪t̪ɑːʋən
सत्तावाद	sət̪t̪ɑːʋɑːd̪
सत्तासी	sət̪t̪ɑːsiː
सत्य	sət̪j
सत्याग्रह	sət̪jɑːɡɾəʱ
सत्यापन	sət̪jɑːpən
सत्यापनों	sət̪jɑːpnõː
सत्रह	sət̪ɾəʱ
सत्वर	sət̪ʋəɾ
सदन	səd̪ən
सदमा	səd̪mɑː
सदरी	səd̪ɾiː
सदाबहार	səd̪ɑːbəɦɑːɾ
सदैव	səd̪ɛːʋ
सद्भावना	səd̪bʱɑːʋnɑː
सधुक्कड़ी	səd̪ʱʊkkəɽiː
सनसनी	sənsəniː
सनसनीख़ेज़	sənsəniːkʰeːz
सनसनीख़ेज़	sənsəniːxeːz
सन्	sən
सन्देह	sənd̪eːʱ
सन्नाटा	sənnɑːʈɑː
सन्निकट	sənnɪkəʈ
सन्निकटन	sənnɪkəʈən
सपूत	səpuːt̪
सप्तक	səpt̪ək
सप्ताह	səpt̪ɑːʱ
सप्ताहांत	səpt̪ɑːɦɑːnt̪
सफ़र	səfəɾ
सफ़रनामा	səfəɾnɑːmɑː
सफ़ेद	səfeːd̪
सफेद	səpʰeːd̪
सब	səb
सबब	səbəb
सबूत	səbuːt̪
सब्ज़ी	səbziː
सब्ज़ीमंडी	səbziːmənɖiː
सब्र	səbɾ
सब्र	səbəɾ
सभा	səbʱɑː
सम	səm
समकालीन	səmkɑːliːn
समकोण	səmkoːn
समक्ष	səməkʃ
समझना	səməd͡ʒʱnɑː
समझाना	səmd͡ʒʱɑːnɑː
समझौता	səmd͡ʒʱɔːt̪ɑː
समतल	səmt̪əl
समधी	səmd̪ʱiː
समन्दर	səmənd̪əɾ
समन्वय	səmənʋəj
समबाहु	səmbɑːɦuː
सममिति	səmmɪt̪iː
समय	səməj
समयसारणी	səməjsɑːɾniː
समयानुसार	səmjɑːnʊsɑːɾ
समरूप	səmɾuːp
समर्थ	səməɾt̪ʰ
समर्थक	səməɾt̪ʰək
समर्थन	səməɾt̪ʰən
समर्पण	səməɾpən
समष्टि	səməʃʈiː
समसामयिक	səmsɑːmjɪk
समाकलन	səmɑːklən
समाचार	səmɑːt͡ʃɑːɾ
समाज	səmɑːd͡ʒ
समाजवादी	səmɑːd͡ʒʋɑːd̪iː
