अ	ə
जाँच	d͡ʒɑ̃ːt͡ʃ
जाँबाज़	d͡ʒɑ̃ː.bɑːz
जांघ	d͡ʒɑːŋɡʱ
जागरूकता	d͡ʒɑːɡ.ɾuːk.t̪ɑː
जाड़ा	d͡ʒɑː.ɽɑː
जातीय	d͡ʒɑː.t̪iːj
जादू	d͡ʒɑː.d̪uː
जादूगरनी	d͡ʒɑː.d̪uː.ɡəɾ.niː
जानकार	d͡ʒɑːn.kɑːɾ
जानना	ˈd͡ʒɑːn̪.n̪ɑː
जानवर	d͡ʒɑːn.ʋəɾ
जाना	d͡ʒɑː.nɑː
जाना-पहचाना	d͡ʒɑː.nɑː.pɛːʱ.t͡ʃɑː.nɑː
जानी	d͡ʒɑː.niː
जाम	d͡ʒɑːm
जायज़	d͡ʒɑː.jəz
जायज़ा	d͡ʒɑː.jə.zɑː
जायदाद	d͡ʒɑː.jə.d̪ɑːd̪
जायफल	d͡ʒɑːj.pʰəl
जारी	d͡ʒɑː.ɾiː
जाल	d͡ʒɑːl
जाला	d͡ʒɑː.lɑː
जावा	d͡ʒɑː.ʋɑː
जासूसी	d͡ʒɑː.suː.siː
जाहिल	d͡ʒɑː.ɦɪl
जिजीविषा	d͡ʒɪ.d͡ʒiː.ʋɪ.ʃɑː
जिज्ञासा	d͡ʒɪɡ.jɑː.sɑː
जिताना	d͡ʒɪ.t̪ɑː.nɑː
जिन	d͡ʒɪn
जिनका	d͡ʒɪn.kɑː
जिन्होंने	d͡ʒɪn.ɦoːn.neː
जिबुती	d͡ʒɪ.bʊ.t̪iː
जिमीकंद	d͡ʒɪ.miː.kənd̪
जियरा	d͡ʒiː.jə.ɾɑː
जिस	d͡ʒɪs
जिसका	d͡ʒɪs.kɑː
जिसको	d͡ʒɪs.koː
जिसने	d͡ʒɪs.neː
जिसमें	d͡ʒɪs.mẽ
जिसे	d͡ʒɪ.seː
जी	d͡ʒiː
जीजा	d͡ʒiː.d͡ʒɑː
जीजी	d͡ʒiː.d͡ʒiː
जीतना	d͡ʒiːt̪.nɑː
जीन	d͡ʒiːn
जीरा	d͡ʒiː.ɾɑː
जीव	d͡ʒiːʋ
जीवाश्म	d͡ʒiː.ʋɑːʃm
जुआ	d͡ʒʊɑː
जुगनू	d͡ʒʊɡ.nuː
जुगलबंदी	d͡ʒʊ.ɡəl.bən.d̪iː
जुटाना	d͡ʒʊ.ʈɑː.nɑː
जुड़ना	d͡ʒʊɽ.nɑː
जुनून	d͡ʒʊ.nuːn
जुन्हाई	d͡ʒʊn.ɦɑːiː
जुमला	d͡ʒʊm.lɑː
जुमेरात	d͡ʒʊ.meː.ɾɑːt̪
जुर्म	d͡ʒʊɾm
जूझना	d͡ʒuːd͡ʒʱ.nɑː
जूड़ा	d͡ʒuː.ɽɑː
जूता	d͡ʒuː.t̪ɑː
जून	d͡ʒuːn
जैकबाबाद	d͡ʒɛːk.bɑː.bɑːd̪
जोखना	d͡ʒoːkʰ.nɑː
जोखिम	d͡ʒoː.kʰɪm
जोड़ना	d͡ʒoːɽ.nɑː
जोत	d͡ʒoːt̪
जोधपुर	d͡ʒoːd̪ʱ.pʊɾ
जोशीला	d͡ʒoː.ʃiː.lɑː
जोहना	d͡ʒoːʱ.nɑː
जौ	d͡ʒɔː
जौहर	d͡ʒɔː.ɦəɾ
ज्ञ	ɡj
ज्ञात	ɡjɑːt̪
ज्ञातृत्व	ɡjɑːt̪.ɾɪt̪ʋ
ज्ञानवर्धन	ɡjɑːn.ʋəɾ.d̪ʱən
ज्यादा	d͡ʒjɑː.d̪ɑː
ज्यों	d͡ʒjõː
ज्वर	d͡ʒʋəɾ
ज्वार	d͡ʒʋɑːɾ
झक्कड़	d͡ʒʱək.kəɽ
झगड़ा	d͡ʒʱəɡ.ɽɑː
झड़प	d͡ʒʱə.ɽəp
झनझन	d͡ʒʱən.d͡ʒʱən
झरना	d͡ʒʱəɾ.nɑː
झलना	d͡ʒʱəl.nɑː
झ़	zə
झ़	ʒə
झ़	d͡ʒʱə
झा	d͡ʒʱɑː
झाँसी	d͡ʒʱɑ̃ː.siː
झापड़	d͡ʒʱɑː.pəɽ
झालर	d͡ʒʱɑː.ləɾ
झिझक	d͡ʒʱɪ.d͡ʒʱək
झिझकना	d͡ʒʱɪ.d͡ʒʱək.nɑː
झुरमुट	d͡ʒʱʊɾ.mʊʈ
झुर्री	d͡ʒʱʊɾ.ɾiː
झुलसना	d͡ʒʱʊ.ləs.nɑː
झूठ	d͡ʒʱuːʈʰ
झूठा	dʒʱuːʈʰaː
झूठी	dʒʱuːʈʰiː
झूठे	dʒʱuːʈʰe
झूठो	dʒʱuːʈʰo
झूमर	d͡ʒʱuː.məɾ
झेलना	d͡ʒʱeːl.nɑː
झोंकना	d͡ʒʱoːŋk.nɑː
झोंका	d͡ʒʱoːŋ.kɑː
झोंपड़ा	d͡ʒʱoːmp.ɽɑː
झोली	d͡ʒʱoː.liː
ञ	ɲə
टंकक	ʈəŋ.kək
टंकण	ʈəŋ.kən
टकराव	ʈək.ɾɑːʋ
टक्कर	ʈək.kəɾ
टखना	ʈəkʰ.nɑː
टट्टी	ʈəʈ.ʈiː
टपकना	ʈə.pək.nɑː
टपोरी	ʈə.poː.ɾiː
टब	ʈəb
टर्मिनल	ʈəɾ.mɪ.nəl
टापू	ʈɑː.puː
टिकना	ʈɪk.nɑː
टिकाऊ	ʈɪ.kɑːuː
टिकाऊपन	ʈɪ.kɑːuː.pən
टिप्पणी	ʈɪp.pə.niː
टिमटिमाना	ʈɪm.ʈɪ.mɑː.nɑː
टीम	ʈiːm
टूथपेस्ट	ʈuːt̪ʰ.peːsʈ
टेक	ʈeːk
टेकना	ʈeːk.nɑː
टेढ़ापन	ʈeː.ɽʱɑː.pən
टैक्स	ʈɛːks
टोकना	ʈoːk.nɑː
टोकरा	ʈoːk.ɾɑː
टोक्यो	ʈoːk.joː
टोप	ʈoːp
टोफ़ू	ʈoː.fuː
टोरंटो	ʈoː.ɾən.ʈoː
टोली	ʈoː.liː
ट्रंप	ʈɾəmp
ट्रॅक्टर	ʈɾæːk.ʈəɾ
ठंड	ʈʰənɖ
ठंडा	ʈʰən.ɖɑː
ठगी	ʈʰə.ɡiː
ठहरना	ʈʰɛːʱɾ.nɑː
ठहाका	ʈʰə.ɦɑː.kɑː
ठाणे	ʈʰɑː.neː
ठिकाना	ʈʰɪ.kɑː.nɑː
ठिठक	ʈʰɪ.ʈʰək
ठिठुरना	ʈʰɪ.ʈʰʊɾ.nɑː
ठूँसना	ʈʰũːs.nɑː
ठेठ	ʈʰeːʈʰ
ठेला	ʈʰeː.lɑː
ठोस	ʈʰoːs
ड	ɖə
डंठल	ɖən.ʈʰəl
डकार	ɖə.kɑːɾ
डगमग	ɖəɡ.məɡ
डबलिन	ɖəb.lɪn
डरबन	ɖəɾ.bən
डसना	ɖəs.nɑː
ड़	ɽə
डाइनोसर	ɖaːinosər
डाकघर	ɖɑːk.ɡʱəɾ
डायनासोर	ɖɑːj.nɑː.soːɾ
डार्विन	ɖɑːɾ.ʋɪn
डाल	ɖɑːl
डालना	ɖɑːl.nɑː
डिजिटल	ɖɪ.d͡ʒɪ.ʈəl
डिजिटलीकृत	ɖɪ.d͡ʒɪ.ʈə.liːk.ɾɪt̪
डिप्टी	ɖɪp.ʈiː
डीयू	ɖiː.juː
डुलना	ɖʊl.nɑː
डेरा	ɖeː.ɾɑː
डोर	ɖoːɾ
डोला	ɖoː.lɑː
डोली	ɖoː.liː
ड्यूक	ɖjuːk
ढ	ɖʱə
ढकना	ɖʱək.nɑː
ढ़	ɽʱə
ढाँचा	ɖʱɑ̃ː.t͡ʃɑː
ढाई	ɖʱɑːiː
ढालना	ɖʱɑːl.nɑː
ढीठ	ɖʱiːʈʰ
ढील	ɖʱiːl
ढूँढना	ɖʱũːɖʱ.nɑː
ढूँढ़ना	ɖʱũːɽʱ.nɑː
ढेर	ɖʱeːɾ
ढेला	ɖʱeː.lɑː
ढोंग	ɖʱoːŋɡ
ढोंढ़ी	ɖʱoːn.ɽʱiː
ढोटा	ɖʱoː.ʈɑː
ढोना	ɖʱoː.nɑː
ढोर	ɖʱoːɾ
त	t̪ə
तंग	t̪əŋɡ
तंज़	t̪ənz
तंज़ीम	t̪ən.ziːm
तंदुरुस्ती	t̪ən.d̪ʊ.ɾʊs.t̪iː
तंबोला	t̪əm.boː.lɑː
तक	t̪ək
तकल्लुफ़	t̪ə.kəl.lʊf
तक़दीर	t̪ək.d̪iːɾ
तक़दीर	t̪əq.d̪iːɾ
तक़रीबन	t̪ək.ɾiː.bən
तक़रीबन	t̪əq.ɾiː.bən
तक़रीर	t̪ək.ɾiːɾ
तक़रीर	t̪əq.ɾiːɾ
तक़सीम	t̪ək.siːm
तक़सीम	t̪əq.siːm
तक़ाज़ा	t̪ə.kɑː.zɑː
तक़ाज़ा	t̪ə.qɑː.zɑː
तकिया	t̪ə.kiː.jɑː
तख़लिया	t̪əkʰ.liː.jɑː
तख़लिया	t̪əx.liː.jɑː
तख़ल्लुस	t̪ə.kʰəl.lʊs
तख़ल्लुस	t̪ə.xəl.lʊs
तख़्त	t̪əkʰt̪
तख़्त	t̪əxt̪
तजुर्बा	t̪ə.d͡ʒʊɾ.bɑː
तटस्थ	t̪ə.ʈəst̪ʰ
तटस्थीकरण	t̪ə.ʈəs.t̪ʰiːk.ɾən
तड़पना	t̪ə.ɽəp.nɑː
तत्त्व	ˈt̪ət̪ʷ
तत्वज्ञान	t̪ət̪.ʋəɡ.jɑːn
तत्सम	t̪ət̪.səm
तथा	t̪ə.t̪ʰɑː
तद्भव	t̪əd̪.bʱəʋ
तन	t̪ən
तनख़्वाह	t̪ən.kʰɑːʱ
तनख़्वाह	t̪ən.xɑːʱ
तनख़्वाह	t̪ən.kʰɑː
तनख़्वाह	t̪ən.xɑː
तनना	t̪ən.nɑː
तनहाई	t̪ən.ɦɑːiː
तनाव	t̪ə.nɑːʋ
तपस्वी	t̪ə.pəs.ʋiː
तपेदिक़	t̪ə.peː.d̪ɪk
तपेदिक़	t̪ə.peː.d̪ɪq
तब	t̪əb
तबला	t̪əb.lɑː
तबाह	t̪ə.bɑːʱ
तबीयत	t̪ə.biː.jət̪
तबेला	t̪ə.beː.lɑː
तमंचा	t̪ə.məɲ.t͡ʃɑː
तमन्ना	t̪ə.mən.nɑː
तमाम	t̪ə.mɑːm
तमिल	t̪ə.mɪl
तमे	t̪ə.meː
तर	t̪əɾ
तरक़्क़ी	t̪ə.ɾək.kiː
तरक़्क़ी	t̪ə.ɾəq.qiː
तरकारी	t̪əɾ.kɑː.ɾiː
तरफ़दार	t̪ə.ɾəf.d̪ɑːɾ
तरबूज़	t̪əɾ.buːz
तरह	t̪ə.ɾəʱ
तरह	t̪əɾ.ɦə
तराई	t̪ə.ɾɑːiː
तराज़ू	t̪ə.ɾɑː.zuː
तराना	t̪ə.ɾɑː.nɑː
तराशना	t̪ə.ɾɑːʃ.nɑː
तराशा	t̪ə.ɾɑː.ʃɑː
तरीक़ा	t̪ə.ɾiː.kɑː
तरीक़ा	t̪ə.ɾiː.qɑː
तरीका	t̪ə.ɾiː.kɑː
तर्क	t̪əɾk
तर्जनी	t̪əɾ.d͡ʒə.niː
तर्ज़	t̪əɾz
तलना	t̪əl.nɑː
तलब	t̪ə.ləb
तलवा	t̪əl.ʋɑː
तलहटी	t̪ə.lɛːʱ.ʈiː
तलाव	t̪ə.lɑːʋ
तलाशी	t̪ə.lɑː.ʃiː
तले	t̪ə.leː
तल्ख़	t̪əlkʰ
तल्ख़	t̪əlx
तल्ख़ी	t̪əl.kʰiː
तल्ख़ी	t̪əl.xiː
तश्तरी	t̪əʃ.t̪ə.ɾiː
तसमा	t̪əs.mɑː
तसला	t̪əs.lɑː
तसव्वुर	t̪ə.səʋ.ʋʊɾ
तस्करी	t̪əs.kə.ɾiː
तस्वीर	t̪əs.ʋiːɾ
तह	t̪əʱ
तहज़ीब	t̪ɛːʱ.ziːb
तहत	t̪əʱt̪
तहत	t̪eː.ɦeːt̪
तहलका	t̪ɛː.ɦɛːl.kɑː
तहलका	t̪ɛːʱl.kɑː
ताँबा	t̪ɑ̃ː.bɑː
ताउम्र	t̪ɑːʊmɾ
ताऊ	t̪ɑːuː
ताकना	t̪ɑːk.nɑː
ताक़तवर	t̪ɑː.kət̪.ʋəɾ
ताक़तवर	t̪ɑː.qət̪.ʋəɾ
ताकि	t̪ɑː.kiː
ताज	t̪ɑːd͡ʒ
ताजपोशी	t̪ɑːd͡ʒ.poː.ʃiː
ताज़ा	t̪ɑː.zɑː
ताड़	t̪ɑːɽ
तादाद	t̪ɑː.d̪ɑːd̪
तान	t̪ɑːn
तानना	t̪ɑːn.nɑː
तानाशाह	t̪ɑː.nɑː.ʃɑːʱ
ताप	t̪ɑːp
तापक्रम	t̪ɑː.pək.ɾəm
तामील	t̪ɑː.miːl
ताम्र	t̪ɑːmɾ
ताया	t̪ɑː.jɑː
तारख़ाना	t̪ɑːɾ.kʰɑː.nɑː
तारख़ाना	t̪ɑːɾ.xɑː.nɑː
तालमेल	t̪ɑːl.meːl
तालाब	t̪ɑː.lɑːb
तालिका	t̪ɑː.lɪ.kɑː
तालु	t̪ɑː.luː
तावीज़	t̪ɑː.ʋiːz
तासीर	t̪ɑː.siːɾ
तिजोरी	t̪ɪ.d͡ʒoː.ɾiː
तिपहिया	t̪ɪ.pə.ɦiː.jɑː
तिपहिया	t̪ɪ.pəiː.jɑː
तिमाही	t̪ɪ.mɑː.ɦiː
तिरंगा	t̪ɪ.ɾəŋ.ɡɑː
तिरछा	t̪ɪɾ.t͡ʃʰɑː
तिरस्कार	t̪ɪ.ɾəs.kɑːɾ
तिरासी	t̪ɪ.ɾɑː.siː
तिरुवनंतपुरम	t̪ɪ.ɾʊ.ʋə.nən.t̪ə.pʊ.ɾəm
तिरूपुर	t̪ɪ.ɾuː.pʊɾ
तिलहन	t̪ɪl.ɦən
तीतर	t̪iː.t̪əɾ
तीन	t̪in
तीर	t̪iːɾ
तीरंदाज़	t̪iː.ɾən.d̪ɑːz
तीरंदाज़ी	t̪iː.ɾən.d̪ɑː.ziː
तीली	t̪iː.liː
तीव्रता	t̪iːʋ.ɾə.t̪ɑː
तीस	t̪iːs
तुंग	t̪ʊŋɡ
तुम	tʊm
तुमने	t̪ʊmn̪e
तुरन्त	t̪ʊ.ɾənt̪
तुर्क	t̪ʊɾk
तुर्किस्तान	t̪ʊɾ.kɪs.t̪ɑːn
तुलसी	t̪ʊl.siː
तुष्टीकरण	t̪ʊʃ.ʈiː.kə.ɾən
तू	t̪uː
तृण	t̪ɾɪn
तृष्णा	t̪ɾɪʃ.nɑː
तेंदुआ	t̪eːn.d̪ʊɑː
तेईस	t̪eːiːs
तेज	t̪eːd͡ʒ
तेजपत्ता	t̪eːd͡ʒ.pət̪.t̪ɑː
तेजपुर	t̪eːd͡ʒ.pʊɾ
तेज़ाब	t̪eː.zɑːb
तेरे	t̪ere
तेल	t̪eːl
तेलुगू	t̪eː.lʊ.ɡuː
तैंतालीस	t̪ɛːn.t̪ɑː.liːs
तैनाती	t̪ɛː.nɑː.t̪iː
तोंदी	t̪oːn.d̪iː
तौलिया	t̪ɔː.liː.jɑː
तौहीन	t̪ɔː.ɦiːn
त्यागपत्र	t̪jɑːɡ.pət̪ɾ
त्यों	t̪jõː
त्यौहार	t̪jɔː.ɦɑːɾ
त्रय	t̪ɾəj
त्रासद	t̪ɾɑː.səd̪
त्रासदी	t̪ɾɑːs.d̪iː
त्रिकोणमितीय	t̪ɾɪ.koːn.mɪ.t̪iːj
त्रिज्या	t̪ɾɪd͡ʒ.jɑː
त्रिभुज	t̪ɾɪ.bʱʊd͡ʒ
त्रिमूर्ति	t̪ɾɪ.muːɾ.t̪iː
त्वचा	t̪ʋə.t͡ʃɑː
त्वरण	t̪ʋə.ɾən
त्वरित	t̪ʋə.ɾɪt̪
थ	t̪ʰə
थकना	t̪ʰək.nɑː
थकावट	t̪ʰə.kɑː.ʋəʈ
थकित	t̪ʰə.kɪt̪
थन	t̪ʰən
थप्पड़	t̪ʰəp.pəɽ
थरथराना	t̪ʰəɾ.t̪ʰə.ɾɑː.nɑː
थर्राना	t̪ʰəɾ.ɾɑː.nɑː
था	t̪ʰɑː
थाना	t̪ʰɑː.nɑː
थापना	t̪ʰɑːp.nɑː
थामना	t̪ʰɑːm.nɑː
थू	t̪ʰuː
थूक	t̪ʰuːk
थूकना	t̪ʰuːk.nɑː
थोड़ा-बहुत	t̪ʰoː.ɽɑː.bə.ɦʊt̪
थोपना	t̪ʰoːp.nɑː
द	d̪ə
दंग	d̪əŋɡ
दंगल	d̪əŋ.ɡəl
दंगा	d̪əŋ.ɡɑː
दंड	d̪ənɖ
दंत	d̪ənt̪
दंतकथा	d̪ənt̪.kə.t̪ʰɑː
दंतमंजन	d̪ənt̪.məɲ.d͡ʒən
दंत्य	d̪ənt̪j
दंदान	d̪ən.d̪ɑːn
दंभ	d̪əmbʱ
दंश	d̪ənʃ
दक्खिन	d̪ək.kʰɪn
दक्षिणपंथ	d̪ək.ʃɪn.pənt̪ʰ
दक्षिणपंथी	d̪ək.ʃɪn.pən.t̪ʰiː
दक्षिणा	d̪ək.ʃɪ.nɑː
दक्षिणापथ	d̪ək.ʃɪ.nɑː.pət̪ʰ
दफ़न	d̪ə.fən
दफ़न	d̪əfn
दफ़नाना	d̪əf.nɑː.nɑː
दफ़ा	d̪ə.fɑː
दबदबा	d̪əb.d̪ə.bɑː
दबाव	d̪ə.bɑːʋ
दम	d̪əm
दम	d̪əm
दमन	d̪ə.mən
दरगाह	d̪əɾ.ɡɑːʱ
दरबार	d̪əɾ.bɑːɾ
दरमियान	d̪əɾ.miː.jɑːn
दरमियानी	d̪əɾ.miː.jɑː.niː
दरवेश	d̪əɾ.ʋeːʃ
दरांती	d̪ə.ɾɑːn.t̪iː
दराज़	d̪ə.ɾɑːz
दरार	d̪ə.ɾɑːɾ
दरियाई	d̪ə.ɾiː.jɑːiː
दरी	d̪ə.ɾiː
दर्ज	d̪əɾd͡ʒ
दर्द	d̪əɾd̪
दर्पण	d̪əɾ.pən
दर्शक	d̪əɾ.ʃək
दल	d̪əl
दलहन	d̪əl.ɦən
दलित	d̪ə.lɪt̪
दलील	d̪ə.liːl
दस्यु	d̪əs.juː
दहन	d̪ɛːʱn
दहना	d̪ɛːʱ.nɑː
दहलना	d̪ɛːʱl.nɑː
दहलीज़	d̪ɛːʱ.liːz
दही	d̪ə.ɦiː
दाँत	d̪ɑ̃ːt̪
दाएँ	d̪ɑːẽ
दाढ़	d̪ɑːɽʱ
दाता	d̪ɑː.t̪ɑː
दाताओं	d̪ɑː.t̪ɑːoːn
दामन	d̪ɑː.mən
दायाँ	d̪ɑː.jɑ̃ː
दारुलहुकूमत	d̪ɑː.ɾʊl.ɦʊ.kuː.mət̪
दावत	d̪ɑː.ʋət̪
दावेदार	d̪ɑː.ʋeː.d̪ɑːɾ
दास्तान	d̪ɑːs.t̪ɑːn
दिक्पात	d̪ɪk.pɑːt̪
दिखावा	d̪ɪ.kʰɑː.ʋɑː
दिगंबर	d̪ɪ.ɡəm.bəɾ
दिग्गज	d̪ɪɡ.ɡəd͡ʒ
दिनभर	d̪ɪn.bʱəɾ
दिनांकित	d̪ɪ.nɑːŋ.kɪt̪
दिनेश	d̪ɪ.neːʃ
दिया	d̪iː.jɑː
दिल	d̪ɪl
दिलेरी	d̪ɪ.leː.ɾiː
दिल्ली	ˈd̪ɪl.liː
दिल्लीवाला	d̪ɪl.liː.ʋɑː.lɑː
दिव्यांग	d̪ɪʋ.jɑːŋɡ
दिसंबर	d̪ɪ.səm.bəɾ
दीदार	d̪iː.d̪ɑːɾ
दीनार	d̪iː.nɑːɾ
दीपावली	d̪iː.pɑːʋ.liː
दीवट	d̪iː.ʋəʈ
दीवाना	d̪iː.ʋɑː.nɑː
दुःख	d̪ʊkʰ
दुःख	d̪ʊʰkʰ
दुःख	d̪ʊʰkʰə
दुःस्वप्न	d̪ʊʰs.ʋəp.nə
दुकान	d̪ʊ.kɑːn
दुनाली	d̪ʊ.nɑː.liː
दुपहिया	d̪ʊ.pə.ɦiː.jɑː
दुपहिया	d̪ʊ.pəiː.jɑː
दुबई	d̪ʊ.bəiː
दुभाषिया	d̪ʊ.bʱɑː.ʃiː.jɑː
दुरुपयोग	d̪ʊɾ.ʊp.joːɡ
दुर्घटनाग्रस्त	d̪ʊɾ.ɡʱəʈ.nɑːɡ.ɾəst̪
दुर्भावना	d̪ʊɾ.bʱɑːʋ.nɑː
दुश्वार	d̪ʊʃ.ʋɑːɾ
दुष्चक्र	d̪ʊʃ.t͡ʃəkɾ
दुष्परिणाम	d̪ʊʃ.pə.ɾɪ.nɑːm
दुस्साहस	d̪ʊs.sɑː.ɦəs
दूज	d̪uːd͡ʒ
दूतावास	d̪uː.t̪ɑː.ʋɑːs
दूधिया	ˈd̪uː.d̪ʱɪ.jɑː
दूब	d̪uːb
दूर	d̪uːɾ
दूरदर्शिता	d̪uːɾ.d̪əɾ.ʃɪ.t̪ɑː
दूरभाष	d̪uːɾ.bʱɑːʃ
दृढ़तापूर्वक	d̪ɾɪɽʱ.t̪ɑː.puːɾ.ʋək
देखना	d̪eːkʰ.nɑː
देन	d̪eːn
देर	d̪eːɾ
देवदार	d̪eːʋ.d̪ɑːɾ
देश	d̪eːʃ
देशभक्त	d̪eːʃ.bʱəkt̪
देशभक्ति	d̪eːʃ.bʱək.t̪iː
देहरा	d̪eːʱ.ɾɑː
देहाती	d̪eː.ɦɑː.t̪iː
दोआब	d̪oːɑːb
दोगुना	d̪oː.ɡʊ.nɑː
दोष	d̪oːʃ
दोषमुक्ति	d̪oʂmʊkt̪i
दोस्त	d̪oːst̪
दोहरना	d̪oː.ɦəɾ.nɑː
दोहा	d̪oː.ɦɑː
दौड़	d̪ɔːɽ
दौड़ाना	d̪ɔː.ɽɑː.nɑː
दौर	d̪ɔːɾ
दौरा	d̪ɔː.ɾɑː
दौलतमंद	d̪ɔː.lət̪.mənd̪
द्रविड़	d̪ɾə.ʋɪɽ
द्रव्यमान	d̪ɾəʋ.jə.mɑːn
द्वार	d̪ʋaːr
द्वारा	d̪ʋɑː.ɾɑː
द्विपक्षीय	d̪ʋɪ.pək.ʃiːj
ध	d̪ʱə
धँसना	d̪ʱə̃s.nɑː
धकेलना	d̪ʱə.keːl.nɑː
धज्जी	d̪ʱəd͡ʒ.d͡ʒiː
धड़कन	d̪ʱəɽ.kən
धनगढी	d̪ʱə.nəɡ.ɖʱiː
धनाग्र	d̪ʱə.nɑːɡɾ
धनादेश	d̪ʱə.nɑː.d̪eːʃ
धनायन	d̪ʱə.nɑː.jən
धनिया	d̪ʱə.niː.jɑː
धनी	d̪ʱə.niː
धनुर्विद्या	d̪ʱə.nʊɾ.ʋɪd̪.jɑː
धब्बा	d̪ʱəb.bɑː
धमकाना	d̪ʱəm.kɑː.nɑː
धमकी	d̪ʱəm.kiː
धमाका	d̪ʱə.mɑː.kɑː
धरना	d̪ʱəɾ.nɑː
धरपकड़	d̪ʱəɾ.pə.kəɽ
धरातल	d̪ʱə.ɾɑː.t̪əl
धरान	d̪ʱə.ɾɑːn
धरोहर	d̪ʱə.ɾoː.ɦəɾ
धर्मनिरपेक्षता	d̪ʱəɾm.nɪɾ.peːkʃ.t̪ɑː
धर्मार्थ	d̪ʱəɾ.mɑːɾt̪ʰ
धान्य	d̪ʱɑːnj
धाम	d̪ʱɑːm
धारणा	d̪ʱɑːɾ.nɑː
धारा	d̪ʱɑː.ɾɑː
धारित	d̪ʱɑː.ɾɪt̪
धार्मिक	d̪ʱɑːɾ.mɪk
धावा	d̪ʱɑː.ʋɑː
धीरा	d̪ʱiː.ɾɑː
धीरे	d̪ʱiː.ɾeː
धुंध	d̪ʱʊnd̪ʱ
धुंधला	d̪ʱʊnd̪ʱ.lɑː
धुन्नी	d̪ʱʊn.niː
धुलना	d̪ʱʊl.nɑː
धूआँ	d̪ʱuː.ɑ̃ː
धूम	d̪ʱuːm
धूम-धाम	d̪ʱuːm.d̪ʱɑːm
धैर्य	d̪ʱɛːɾj
ध्वजा	d̪ʱʋə.d͡ʒɑː
ध्वस्त	d̪ʱʋəst̪
न	nə
न	nɑː
न	nə
नंदिनी	nən.d̪ɪ.niː
नक़ल	nə.kəl
नक़ल	nə.qəl
नक़ली	nək.liː
नक़ली	nəq.liː
नकारात्मक	nə.kɑː.ɾɑːt̪.mək
नकेल	nə.keːl
नक्को	nək.koː
नगण्य	nə.ɡənj
नगर	nə.ɡəɾ
नग़मा	nəɡ.mɑː
नग़मा	nəɣ.mɑː
नगाड़ा	nə.ɡɑː.ɽɑː
नचाना	nə.t͡ʃɑː.nɑː
नज़रबंदी	nə.zəɾ.bən.d̪iː
नज़रिया	nə.zə.ɾiː.jɑː
नज़ारा	nə.zɑː.ɾɑː
नज्द	nəd͡ʒd̪
नटखट	nəʈ.kʰəʈ
नतीजा	nə.t̪iː.d͡ʒɑː
नत्थी	nət̪.t̪ʰiː
नदारद	nə.d̪ɑː.ɾəd̪
नदी	nədiː
ननद	nə.nəd̪
नन्हा	nən.ɦɑː
नफ़रत	nəf.ɾət̪
नब्ज़	nəbz
नमश्कार	nə.məʃ.kɑːɾ
नमस्कार	nə.məs.kɑːɾ
नमस्कार	nə.məʃ.kɑːɾ
नमस्ते	nəˈmə.ste
नमाज़	nə.mɑːz
नमी	nə.miː
नमूना	nə.muː.nɑː
नम्रता	nəm.ɾə.t̪ɑː
नयन	nə.jən
नया	nə.jɑː
नयी	nə.jiː
नर	nəɾ
नर-रूप	nəɾ.ɾuːp
नरक	nə.ɾək
नरगिस	nəɾ.ɡɪs
नरभक्षी	nəɾ.bʱək.ʃiː
नरवृषभ	nəɾʋ.ɾɪ.ʃəbʱ
नरसंहार	nəɾ.sən.ɦɑːɾ
नरसंहार	nəɾ.səŋ.ɦɑːɾ
नरसिंह	nəɾ.sɪŋɡʱ
नरेश	nə.ɾeːʃ
नर्तक	nəɾ.t̪ək
नर्स	nəɾs
नवंबर	nə.ʋəm.bəɾ
नवशास्त्रीय	nəʋ.ʃɑːst̪.ɾiːj
नवाज़	nə.ʋɑːz
नवाज़ना	nə.ʋɑːz.nɑː
नवाब	nəˈʋɑːb
नवासी	nə.ʋɑː.siː
नव्वे	nəʋ.ʋeː
नशेड़ी	nə.ʃeː.ɽiː
नसीब	nə.siːb
नस्तालीक़	nəs.t̪ɑː.liːk
नस्तालीक़	nəs.t̪ɑː.liːq
नस्ल	nəsl
नस्लभेद	nəsl.bʱeːd̪
नहान	nə.ɦɑːn
ना	nɑː
नाइनसाफ़ी	nɑːɪn.sɑː.fiː
नाई	nɑːiː
नाकाम	nɑː.kɑːm
नाग	nɑːɡ
नागपुर	nɑːɡ.pʊɾ
नागरिक	nɑːɡ.ɾɪk
नागरिक	nɑː.ɡəɾ.ɪk
नागरिकता	naːɡrik(ə)t̪aː
नाज़ुकी	nɑː.zʊ.kiː
नाता	nɑː.t̪ɑː
नादान	nɑː.d̪ɑːn
नादानी	nɑː.d̪ɑː.niː
नाप	nɑːp
नापना	nɑːp.nɑː
नापसंद	nɑː.pə.sənd̪
नाभि	nɑː.bʱiː
नामक	nɑː.mək
नामकरण	nɑːm.kə.ɾən
नामी-गिरामी	nɑː.miː.ɡɪ.ɾɑː.miː
नामो-निशान	nɑː.moː.nɪ.ʃɑːn
नायाब	nɑː.jɑːb
नायिका	nɑː.jɪ.kɑː
नारंगी	nɑː.ɾəŋ.ɡiː
नारा	nɑː.ɾɑː
नाव	nɑːʋ
नाशपाती	nɑːʃ.pɑː.t̪iː
नासरत	nasəɾət̪
नासिक	nɑː.sɪk
नाहर	nɑː.ɦəɾ
