bbr	b ɛ b ɛ r
wḫꜣ	w ɛ x ɑ
wṯz	w ɛ t͡ʃ ɛ z
wꜣ	w ɑ
wꜣb	w ɑ b
wꜣg	w ɑ ɡ
wꜣj	w ɑ i
wꜣjwrjy	w ɑ i uː r i ʔ iː
wꜣr	w ɑ r
wꜣrt	w ɑ r ɛ t
wꜣs	w ɑ s
wꜣsj	w ɑ s i
wꜣst	w ɑ s ɛ t
wꜣsꜣrkn	w ɑ s ɑ r k ɛ n
wꜣt	w ɑ t
wꜣw	w ɑ uː
wꜣwꜣt	w ɑ uː ɑ t
wꜣyšꜣtjsꜣpy	w ɑ iː ʃ ɑ t i s ɑ p iː
wꜣḏ	w aː ʀ a cʼ
wꜣḏ	w aː ʀ a tʼ
wꜣḏ	w aː ʀ i cʼ
wꜣḏ	w aː ʀ i tʼ
wꜣḏ	w aː ʔ ə tʼ
wꜣḏ	w oː ʔ ə tʼ
wꜣḏ	w ɑ d͡ʒ
wꜣḏt	w ɑ d͡ʒ ɛ t
wꜣḏw	w ɑ d͡ʒ uː
wꜣḥ	w aː ʀ a ħ
wꜣḥ	w aː ʔ ə ħ
wꜣḥ	w oː ʔ ə ħ
wꜣḥ	w ɑ h
wꜣḥyt	w ɑ h iː t
wꜣḫj	w ɑ x i
wꜥ	w e ʕ i
wꜥ	w i ʕ j V w
wꜥ	w i ʕ j ə
wꜥ	w ɑː
wꜥ	w ə ʕ
wꜥb	w a ʕ a b
wꜥb	w eː ʕ ə b
wꜥb	w eː ʕ ə β
wꜥb	w iː ʕ a b
wꜥb	w ɑː b
wꜥb	w ə ʕ a b
wꜥb	w ə ʕ a p
wꜥbt	w ɑː b ɛ t
wꜥbw	w ɑː b uː
wꜥf	w ɑː f
wꜥj	w i ʕ j i t
wꜥj	w ɑː i
wꜥr	w ɑː r
wꜥrt	w ɑː r ɛ t
wꜥtj	w V ʕ t i j
wꜥtj	w ɑː t i
wꜥtj	w ə ʕ t e ʔ
wꜥw	w eː ʕ ə
wꜥw	w iː ʕ i w
wꜥw	w iː ʕ ə
wꜥw	w ɑː uː
wꜥḥ	w ɑː h
wꜥꜣ	w a ʕ
wꜥꜣ	w a ʕ ə
wꜥꜣ	w a ʕ ʀ V w
wꜥꜣ	w ɑː ʔ ɑ
wꜥꜥw	w ɑː ʔ ɑː uː
yhwꜣ	iː h uː ɑ
ym	iː m
ypw	iː p uː
yrdwnꜣ	iː r d uː n ɑ
ysrjꜣr	iː s r i ɑ r
ywnj	iː uː n i
yḥ	iː h
yḥm	iː h ɛ m
yꜣ	iː ɑ
z	s eː w
z	s u ʀ
z	s u ʀ w a w
z	s u ʔ
z	s uː w ə
z	s ø ʔ
z	z u ʀ
z	z u ʀ w a w
z	z ɑ
z	z ɛ
zbj	z ɛ b i
zbn	z ɛ b ɛ n
zbṯ	s aː b a
zbṯ	s aː b a ʔ
zbṯ	s oː β ə
zbṯ	z aː b a c
zbṯ	z ɛ b ɛ t͡ʃ
zf	z ɛ f
zfn	z ɛ f ɛ n
zft	s eː f ə
zft	s uː f a
zft	s uː f a ʔ
zft	z uː f a t
zft	z ɛ f ɛ t
zfṯ	s aː f a
zfṯ	s aː f a ʔ
zfṯ	s oː f ə
zfṯ	z aː f a c
zfṯ	z ɛ f ɛ t͡ʃ
zfṯyw	z ɛ f t͡ʃ iː uː
zj	z i
zjn	z i n
zjnw	s e j n
zjnw	s e j n ə
zjnw	s i j n V w
zjnw	z i j n V w
zjnw	z i n uː
zkr	s aː k a
zkr	s aː k a ʔ
zkr	s oː k ə
zkr	z aː k a ɾ
zkr	z ɛ k ɛ r
zmyt	z ɛ m iː t
zmꜣ	s a m a ʀ
zmꜣ	s ə m a ʔ
zmꜣ	z a m a ʀ
zmꜣ	z ɛ m ɑ
zmꜣyt	z ɛ m ɑ iː t
zn	z ɛ n
znb	z ɛ n ɛ b
znbt	z ɛ n b ɛ t
znf	s V n a f
znf	s ə n a f
znf	z V n a f
znf	z ɛ n ɛ f
znj	s iː n a
znj	s iː n i ʔ
znj	s iː n ə
znj	z iː n i t
znj	z ɛ n i
znmwt	z ɛ n m uː t
znt	z ɛ n ɛ t
znḥm	s u n ħ uː m V w
znḥm	s ə n ħ eː m
znḥm	s ə n ħ uː m ə
znḥm	z u n ħ uː m V w
znḥm	z ɛ n h ɛ m
zp	s a p
zp	z a p
zp	z ɛ p
zpj	z ɛ p i
zpt	z ɛ p ɛ t
zpyt	z ɛ p iː t
zpꜣ	z ɛ p ɑ
zr	z ɛ r
zt	s u ʔ
zt	s ø ʔ
zt	z u t
zt	z ɛ t
zwn	z uː n
zwr	s aː j a j
zwr	s aː ʔ ə
zwr	s oː ʔ
zwr	z aː w a ɾ
zwr	z uː r
zwt	z uː t
zy	z iː
zšj	z ɛ ʃ i
zšn	s aː ʃ a n
zšn	s aː ʃ ə n
zšn	s oː ʃ ə n
zšn	z a ʃ aː ʃ a n
zšn	z ɛ ʃ ɛ n
zšy	z ɛ ʃ iː
zššt	z ɛ ʃ ɛ ʃ ɛ t
zšꜣ	z ɛ ʃ ɑ
zḥ	z ɛ h
zḫj	z ɛ x i
zḫn	z ɛ x ɛ n
zḫz	z ɛ x ɛ z
zẖj	z ɛ ç i
zẖꜣ	s i ç i ʀ
zẖꜣ	s ə ç e j
zẖꜣ	z i ç i ʀ
zẖꜣ	z ɛ ç ɑ
zẖꜣw	s a ç i
zẖꜣw	s a ç j ə
zẖꜣw	s a ç ʀ a w
zẖꜣw	s a ç ʀ aː w a w
zẖꜣw	s ə ç aː j ə
zẖꜣw	s ə ç oː j
zẖꜣw	z a ç ʀ a w
zẖꜣw	z a ç ʀ aː w a w
zẖꜣw	z ɛ ç ɑ uː
zꜣ	s iː ʀ
zꜣ	s iː ʔ
zꜣ	z iː ʀ
zꜣ	z ɑ
zꜣb	s iː ʀ i b
zꜣb	s iː ʔ ə b
zꜣb	s iː ʔ ə β
zꜣb	z iː ʀ i b
zꜣb	z ɑ b
zꜣt	s iː ʀ u ʔ
zꜣt	s iː ʔ a
zꜣt	s iː ʔ ə
zꜣt	z iː ʀ u t
zꜣt	z ɑ t
zꜣw	s u ʀ j V w
zꜣw	s u ʔ j ə
zꜣw	s ø ʔ j ə
zꜣw	z u ʀ j V w
zꜣw	z ɑ uː
zꜣwtj	s V ʀ j a w t V j
zꜣwtj	s ə j a w t
zꜣwtj	s ə j a w t ə
zꜣwtj	z V ʀ j a w t V j
zꜣwtj	z ɑ uː t i
zꜣy	z ɑ iː
zꜣṯ	z ɑ t͡ʃ
zꜣṯw	z ɑ t͡ʃ uː
š	ʃ ɛ
šbb	ʃ ɛ b ɛ b
šbn	ʃ ɛ b ɛ n
šbw	ʃ ɛ b uː
šdj	ʃ ɛ d i
šdw	ʃ ɛ d uː
šdšd	ʃ ɛ d ʃ ɛ d
šfd	ʃ ɛ f ɛ d
šfdw	ʃ ɛ f ɛ d uː
šfj	ʃ ɛ f i
šftw	ʃ ɛ f t uː
šfw	ʃ ɛ f uː
šfyt	ʃ ə f eː ʔ
šfyt	ʃ ɛ f iː t
šmj	ʃ e ʔ
šmj	ʃ e ʔ ə
šmj	ʃ i j j V ʔ
šmj	ʃ i m j V t
šmj	ʃ ɛ m i
šmm	ʃ ɛ m ɛ m
šmmt	ʃ ɛ m ɛ m ɛ t
šms	ʃ e m s
šms	ʃ e m s ə
šms	ʃ i m s i j
šms	ʃ ɛ m ɛ s
šmsw	ʃ ɛ m s uː
šmswt	ʃ ɛ m s uː t
šmt	ʃ ɛ m ɛ t
šmw	ʃ aː m a w
šmw	ʃ aː m ə
šmw	ʃ oː m
šmw	ʃ ɛ m uː
šmꜥ	ʃ ɛ m ɑː
šmꜥw	ʃ ɛ m ɑː uː
šmꜥyt	ʃ ɛ m ɑː iː t
šn	ʃ eː n
šn	ʃ uː n V j
šn	ʃ uː n ə
šn	ʃ ɛ n
šnbt	ʃ ɛ n b ɛ t
šnft	j
šnft	n
šnft	ʃ e n f a
šnft	ʃ e n f ə
šnft	ʃ i n f V t
šnft	ʃ i n f V ʔ
šnft	ʃ ɛ n f ɛ t
šnj	ʃ iː n a
šnj	ʃ iː n i t
šnj	ʃ iː n i ʔ
šnj	ʃ iː n ə
šnj	ʃ ɛ n i
šns	ʃ ɛ n ɛ s
šntt	ʃ ɛ n t ɛ t
šnw	ʃ V n u w
šnw	ʃ ə n u ʔ
šnw	ʃ ə n ø ʔ
šnw	ʃ ɛ n uː
šnwt	ʃ ɛ n uː t
šnḏwt	ʃ ɛ n d͡ʒ uː t
šnṯ	ʃ ɛ n ɛ t͡ʃ
šnꜥ	ʃ ɛ n ɑː
šnꜥtj	ʃ ɛ n ɑː t i
šnꜥw	ʃ ɛ n ɑː uː
šps	ʃ ɛ p ɛ s
špsj	ʃ e p s a
špsj	ʃ e p s ə
špsj	ʃ i p s i t
špsj	ʃ i p s i ʔ
špsj	ʃ ɛ p ɛ s i
špss	ʃ ɛ p s ɛ s
špssw	ʃ ɛ p s ɛ s uː
špst	ʃ e p s a
špst	ʃ e p s ə
špst	ʃ i p s a t
špst	ʃ i p s a ʔ
špst	ʃ ɛ p s ɛ t
špꜣ	ʃ ɛ p ɑ
šr	ʃ eː ɾ ə
šr	ʃ uː ɾ i j
šr	ʃ uː ɾ ə
šr	ʃ ɛ r
šrr	ʃ a ɾ a ɾ
šrr	ʃ a ɾ a ʔ
šrr	ʃ ə ɾ a ʔ
šrr	ʃ ɛ r ɛ r
šrt	ʃ ɛ r ɛ t
šs	ʃ ɛ s
šsm	ʃ ɛ s ɛ m
šsp	ʃ ɛ s ɛ p
šsr	ʃ ɛ s ɛ r
šsꜣ	ʃ ɛ s ɑ
šsꜣw	ʃ ɛ s ɑ uː
št	ʃ e ʔ
št	ʃ i t
št	ʃ i ʔ
št	ʃ ɛ t
štj	ʃ ɛ t i
štjw	ʃ ɛ t i uː
štw	ʃ ɛ t uː
štꜣ	ʃ ɛ t ɑ
štꜣw	ʃ ɛ t ɑ uː
šw	ʃ uː
šwj	ʃ uː i
šwt	ʃ uː t
šww	ʃ uː ʔ uː
šwꜣw	ʃ uː ɑ uː
šzp	ʃ aː p
šzp	ʃ aː z a p
šzp	ʃ oː p
šzp	ʃ ɛ z ɛ p
šzpt	ʃ ɛ z p ɛ t
šzpw	ʃ ɛ z p uː
ššy	ʃ ɛ ʃ iː
šꜣ	ʃ ɑ
šꜣbw	ʃ ɑ b uː
šꜣbꜣkꜣ	ʃ ɑ b ɑ k ɑ
šꜣbꜣtꜣkꜣ	ʃ ɑ b ɑ t ɑ k ɑ
šꜣd	ʃ ɑ d
šꜣq	ʃ ɑ k
šꜣqb	ʃ ɑ k ɛ b
šꜣqw	ʃ ɑ k uː
šꜣrm	ʃ ɑ r ɛ m
šꜣrḥꜣnꜣ	ʃ ɑ r h ɑ n ɑ
šꜣs	ʃ ɑ s
šꜣsw	ʃ ɑ s uː
šꜣt	ʃ ɑ t
šꜣwꜣbtj	ʃ ɑ uː ɑ b t i
šꜣšꜣnq	ʃ ɑ ʃ ɑ n ɛ k
šꜣꜥ	ʃ a ʀ a ʕ
šꜣꜥ	ʃ a ʕ
šꜣꜥ	ʃ ɑ ʔ ɑː
šꜣꜥ	ʃ ə a ʕ
šꜥ	ʃ ɑː
šꜥd	ʃ ɑː d
šꜥt	ʃ eː ʕ a
šꜥt	ʃ eː ʕ ə
šꜥt	ʃ iː ʕ V t
šꜥt	ʃ iː ʕ V ʔ
šꜥt	ʃ ɑː t
šꜥwt	ʃ ɑː uː t
šꜥy	ʃ aː ʕ V j
šꜥy	ʃ aː ʕ ə
šꜥy	ʃ oː ʕ
šꜥy	ʃ ɑː iː
ḏbt	cʼ aː b V t
ḏbt	d͡ʒ ɛ b ɛ t
ḏbt	tʼ aː b V ʔ
ḏbt	tʼ aː b a
ḏbt	tʼ oː β ə
ḏbꜣ	cʼ aː b a ʀ
ḏbꜣ	d͡ʒ ɛ b ɑ
ḏbꜣ	tʼ aː b a ʀ
ḏbꜣ	tʼ aː b ə ʕ
ḏbꜣ	tʼ oː β ə ʕ
ḏbꜣ	ʕ
ḏbꜣt	d͡ʒ ɛ b ɑ t
ḏbꜣw	d͡ʒ ɛ b ɑ uː
ḏbꜥ	cʼ a b a ʕ
ḏbꜥ	cʼ aː b a ʕ
ḏbꜥ	cʼ uː b a ʕ
ḏbꜥ	d͡ʒ ɛ b ɑː
ḏbꜥ	tʼ a b a ʕ
ḏbꜥ	tʼ aː b a ʕ
ḏbꜥ	tʼ aː b ə ʕ
ḏbꜥ	tʼ eː β ə ʕ
ḏbꜥ	tʼ oː β ə ʕ
ḏbꜥ	tʼ uː b a ʕ
ḏbꜥ	tʼ uː b ə ʕ
ḏbꜥ	tʼ ə b a ʕ
ḏbꜥ	tʼ ə β a ʕ
ḏbꜥw	d͡ʒ ɛ b ɑː uː
ḏbꜥwt	d͡ʒ ɛ b ɑː uː t
ḏd	cʼ aː tʼ
ḏd	cʼ i tʼ n u
ḏd	d͡ʒ ɛ d
ḏd	t
ḏd	tʼ
ḏd	t͡ʃʼ aː ʔ
ḏd	t͡ʃʼ oː ʔ
ḏd	ʔ
ḏdb	d͡ʒ ɛ d ɛ b
ḏdft	d͡ʒ ɛ d f ɛ t
ḏdj	d͡ʒ ɛ d i
ḏdw	d͡ʒ ɛ d uː
ḏdꜣ	d͡ʒ ɛ d ɑ
ḏfd	d͡ʒ ɛ f ɛ d
ḏfḏ	d͡ʒ ɛ f ɛ d͡ʒ
ḏfꜣ	d͡ʒ ɛ f ɑ
ḏmꜥ	cʼ aː m i ʕ
ḏmꜥ	d͡ʒ ɛ m ɑː
ḏmꜥ	t͡ʃʼ aː m i ʕ
ḏmꜥ	t͡ʃʼ aː m ə ʕ
ḏmꜥ	t͡ʃʼ oː m ə ʕ
ḏnb	d͡ʒ ɛ n ɛ b
ḏnd	d͡ʒ ɛ n ɛ d
ḏnjt	d͡ʒ ɛ n i t
ḏnnt	d͡ʒ ɛ n ɛ n ɛ t
ḏnḥ	cʼ uː n V ħ
ḏnḥ	d͡ʒ ɛ n ɛ h
ḏnḥ	tʼ eː n ə ħ
ḏnḥ	tʼ uː n V ħ
ḏnḥ	tʼ uː n ə ħ
ḏr	d͡ʒ ɛ r
ḏrj	d͡ʒ ɛ r i
ḏrt	cʼ aː ɾ a t
ḏrt	d͡ʒ ɛ r ɛ t
ḏrt	tʼ aː ɾ a
ḏrt	tʼ aː ɾ a ʔ
ḏrt	tʼ oː ɾ ə
ḏrtj	d͡ʒ ɛ r t i
ḏrtjw	d͡ʒ ɛ r t i uː
ḏrw	d͡ʒ ɛ r uː
ḏryt	d͡ʒ ɛ r iː t
ḏrḏr	d͡ʒ ɛ r d͡ʒ ɛ r
ḏs	d͡ʒ ɛ s
ḏsr	d͡ʒ ɛ s ɛ r
ḏsrt	d͡ʒ ɛ s r ɛ t
ḏt	d͡ʒ ɛ t
ḏt	t͡ʃʼ a j t
ḏw	cʼ a w
ḏw	d͡ʒ uː
ḏw	tʼ a w
ḏwj	d͡ʒ uː i
ḏwjw	d͡ʒ uː i uː
ḏws	d͡ʒ uː s
ḏwt	d͡ʒ uː t
ḏḥwtj	cʼ V ħ a w t i j
ḏḥwtj	d͡ʒ ɛ h uː t i
ḏḥwtj	tʼ V ħ a w t i j
ḏḥwtj	tʼ ə ħ a w t
ḏḥwtj	tʼ ə ħ a w t ə
ḏḥwtt	cʼ V ħ a w t a t
ḏḥwtt	d͡ʒ ɛ h uː t ɛ t
ḏḥwtt	tʼ V ħ a w t a ʔ
ḏḥwtt	tʼ ə ħ a w t a
ḏḥwtt	tʼ ə ħ a w t ə
ḏḥꜥ	d͡ʒ ɛ h ɑː
ḏꜣ	d͡ʒ ɑ
ḏꜣdw	d͡ʒ ɑ d uː
ḏꜣf	cʼ aː ʀ a f
ḏꜣf	d͡ʒ ɑ f
ḏꜣf	t͡ʃʼ aː ʀ a f
ḏꜣf	t͡ʃʼ aː ʔ ə f
ḏꜣf	t͡ʃʼ oː ʔ ə f
ḏꜣhꜣ	d͡ʒ ɑ h ɑ
ḏꜣj	d͡ʒ ɑ i
ḏꜣjs	d͡ʒ ɑ i s
ḏꜣm	d͡ʒ ɑ m
ḏꜣr	d͡ʒ ɑ r
ḏꜣt	d͡ʒ ɑ t
ḏꜣtt	d͡ʒ ɑ t ɛ t
ḏꜣyt	d͡ʒ ɑ iː t
ḏꜣyw	d͡ʒ ɑ iː uː
ḏꜣḏꜣ	cʼ a ʀ cʼ a ʀ
ḏꜣḏꜣ	d͡ʒ ɑ d͡ʒ ɑ
ḏꜣḏꜣ	t͡ʃʼ a ʀ t͡ʃʼ a ʀ
ḏꜣḏꜣ	t͡ʃʼ aː t͡ʃʼ ə
ḏꜣḏꜣ	t͡ʃʼ oː t͡ʃʼ
ḏꜣḏꜣt	d͡ʒ ɑ d͡ʒ ɑ t
ḏꜣḏꜣw	d͡ʒ ɑ d͡ʒ ɑ uː
ḏꜥ	d͡ʒ ɑː
ḏꜥm	d͡ʒ ɑː m
ḏꜥnt	cʼ u ʕ n a t
ḏꜥnt	d͡ʒ ɑː n ɛ t
ḏꜥnt	t͡ʃʼ u ʕ n a
ḏꜥnt	t͡ʃʼ u ʕ n a ʔ
ḏꜥnt	t͡ʃʼ ø ʕ n ə
ḏꜥr	d͡ʒ ɑː r
ḥbbt	h ɛ b ɛ b ɛ t
ḥbnnwt	h ɛ b n ɛ n uː t
ḥbs	h ɛ b ɛ s
ḥbs	ħ a b a s
ḥbs	ħ aː b a s
ḥbs	ħ aː b ə s
ḥbs	ħ oː β ə s
ḥbs	ħ ə b a s
ḥbs	ħ ə β a s
ḥbsw	h ɛ b ɛ s uː
ḥbswt	h ɛ b s uː t
ḥbsyt	h ɛ b s iː t
ḥbw	h ɛ b uː
ḥbꜣbꜣ	h ɛ b ɑ b ɑ
ḥdb	h ɛ d ɛ b
ḥfn	h ɛ f ɛ n
ḥfꜣt	h ɛ f ɑ t
ḥfꜣt	ħ a f aː ʀ a t
ḥfꜣt	ħ a f aː ʀ a ʔ
ḥfꜣt	ħ ə f aː ʔ ə
ḥfꜣt	ħ ə f oː ʔ
ḥfꜣw	h ɛ f ɑ uː
ḥfꜣw	ħ a f
ḥfꜣw	ħ a f ə
ḥfꜣw	ħ a f ʀ a w
ḥfꜣw	ħ a f ʀ aː w a w
ḥfꜣw	ħ ə f aː j ə
ḥfꜣw	ħ ə f oː j
ḥjp	h i p
ḥjpt	h i p ɛ t
ḥkn	h ɛ k ɛ n
ḥknw	h ɛ k ɛ n uː
ḥkꜣ	h ɛ k ɑ
ḥm	h ɛ m
ḥmj	h ɛ m i
ḥmsj	h ɛ m ɛ s i
ḥmsj	ħ e m s a
ḥmsj	ħ e m s ə
ḥmsj	ħ i m s i t
ḥmsj	ħ i m s i ʔ
ḥmt	h ɛ m ɛ t
ḥmt	ħ i j a m w a t
ḥmt	ħ i j a m w a ʔ
ḥmt	ħ iː m a
ḥmt	ħ iː m a t
ḥmt	ħ iː m a ʔ
ḥmt	ħ iː m ə
ḥmt	ħ ə j a m w a
ḥmt	ħ ə j a m w ə
ḥmw	h ɛ m uː
ḥmw	ħ V m u w
ḥmw	ħ ə m u ʔ
ḥmw	ħ ə m ø ʔ
ḥmwt	h ɛ m uː t
ḥmww	h ɛ m uː ʔ uː
ḥmy	h ɛ m iː
ḥmꜣt	h ɛ m ɑ t
ḥn	h ɛ n
ḥnj	h ɛ n i
ḥnk	h ɛ n ɛ k
ḥnk	ħ aː n a k
ḥnk	ħ aː n ə k
ḥnk	ħ oː n ə k
ḥnkt	h ɛ n k ɛ t
ḥnkyt	h ɛ n k iː t
ḥnmmt	h ɛ n m ɛ m ɛ t
ḥnmnm	h ɛ n ɛ m n ɛ m
ḥnn	h ɛ n ɛ n
ḥnqt	h ɛ n k ɛ t
ḥns	h ɛ n ɛ s
ḥnt	h ɛ n ɛ t
ḥntj	h ɛ n t i
ḥntꜣsw	h ɛ n t ɑ s uː
ḥntꜣsw	ħ V n t a ʀ s V w
ḥntꜣsw	ħ ə n t aː s ə
ḥntꜣsw	ħ ə n t oː s
ḥnw	h ɛ n uː
ḥnw	ħ ə n e w
ḥnwt	h ɛ n uː t
ḥnzk	h ɛ n z ɛ k
ḥnzkt	h ɛ n z ɛ k ɛ t
ḥnꜥ	h ɛ n ɑː
ḥnꜥj	h ɛ n ɑː i
ḥnꜥw	h ɛ n ɑː uː
ḥp	h ɛ p
ḥp	ħ u j p V w
ḥp	ħ u ʔ p ə
ḥp	ħ ø ʔ p
ḥpt	h ɛ p ɛ t
ḥpy	h ɛ p iː
ḥqr	h ɛ k ɛ r
ḥqr	ħ a qʼ a ɾ
ḥqr	ħ a qʼ a ʔ
ḥqr	ħ ə qʼ a ʔ
ḥqt	h ɛ k ɛ t
ḥqꜣ	h ɛ k ɑ
ḥqꜣt	h ɛ k ɑ t
ḥr	h ɛ r
ḥr	ħ a ɾ
ḥr	ħ a ʔ
ḥr	ħ aː ɾ u w
ḥr	ħ aː ɾ ə
ḥr	ħ oː ɾ
ḥrj	h ɛ r i
ḥrj	ħ a ɾ i j
ḥrj	ħ ə ɾ e j
ḥrrt	h ɛ r ɛ r ɛ t
ḥrrt	ħ V ɾ uː ɾ a t
ḥrrt	ħ V ɾ uː ɾ a ʔ
ḥrrt	ħ ə ɾ eː ɾ ə
ḥrrt	ħ ə ɾ uː ɾ a
ḥrt	h ɛ r ɛ t
ḥrtj	h ɛ r t i
ḥs	h ɛ s
ḥsb	h ɛ s ɛ b
ḥsbwt	h ɛ s b uː t
ḥsj	h ɛ s i
ḥsq	h ɛ s ɛ k
ḥtj	h ɛ t i
ḥtm	h ɛ t ɛ m
ḥtp	h o t ɛ p
ḥtp	h ɛ t ɛ p
ḥtp	ħ aː t i p
ḥtp	ħ aː t ə p
ḥtp	ħ oː t ə p
ḥtpt	h ɛ t ɛ p ɛ t
ḥtpw	h ɛ t ɛ p uː
ḥtpw	ħ a t p a w
ḥtpw	ħ a ʔ p
ḥtpw	ħ a ʔ p a w
ḥtpw	ħ a ʔ p ə
ḥtpwt	h ɛ t ɛ p uː t
ḥtrj	h ɛ t r i
ḥtrw	h ɛ t ɛ r uː
ḥts	h ɛ t ɛ s
ḥtt	h ɛ t ɛ t
ḥtyt	h ɛ t iː t
ḥw	h uː
ḥwj	h uː i
ḥwn	h uː n
ḥwnj	h uː n i
ḥwnt	h uː n ɛ t
ḥwrw	h uː r uː
ḥwt	h uː t
ḥwt	ħ aː j i ʔ
ḥwt	ħ aː w i t
ḥwt	ħ aː ʔ ə
ḥwt	ħ oː ʔ
ḥww	h uː ʔ uː
ḥwḏꜣr	h uː d͡ʒ ɑ r
ḥwꜣ	h uː ɑ
ḥwꜣ	ħ aː w a ʀ
ḥwꜣ	ħ aː w ə
ḥwꜣ	ħ oː w
ḥwꜣꜣt	h uː ɑ ʔ ɑ t
ḥwꜥ	h uː ɑː
ḥzj	h ɛ z i
ḥzmn	h ɛ z m ɛ n
ḥzp	h ɛ z ɛ p
ḥzt	h ɛ z ɛ t
ḥzy	h ɛ z iː
ḥzꜣ	h ɛ z ɑ
ḥzꜣt	h ɛ z ɑ t
ḥḏ	h ɛ d͡ʒ
ḥḏ	ħ aː cʼ
ḥḏ	ħ aː tʼ
ḥḏ	ħ e tʼ
ḥḏ	ħ eː tʼ
ḥḏ	ħ i cʼ
ḥḏ	ħ i tʼ
ḥḏ	ħ oː tʼ
ḥḏ	ħ uː cʼ a w
ḥḏ	ħ uː tʼ a w
ḥḏ	ħ uː tʼ ə
ḥḏj	h ɛ d͡ʒ i
ḥḏt	h ɛ d͡ʒ ɛ t
ḥḏt	ħ u cʼ j a t
ḥḏt	ħ u tʼ j a
ḥḏt	ħ u tʼ j a ʔ
ḥḏt	ħ ø tʼ j ə
ḥḏw	h ɛ d͡ʒ uː
ḥḥ	h ɛ h
ḥḥ	ħ a ħ
ḥḥj	h ɛ h i
ḥḥw	h ɛ h uː
ḥṯṯt	h ɛ t͡ʃ ɛ t͡ʃ ɛ t
ḥṯṯt	ħ a c c a t
ḥṯṯt	ħ a ʔ t͡ʃ a ʔ
ḥṯṯt	ħ ə ʔ t͡ʃ a ʔ
ḥꜣ	h ɑ
ḥꜣb	h ɑ b
ḥꜣb	ħ a ʀ a b
ḥꜣb	ħ ə a b
ḥꜣb	ħ ə a p
ḥꜣbj	h ɑ b i
ḥꜣbj	ħ i ʀ b i t
ḥꜣbj	ħ i ʀ b i ʔ
ḥꜣbj	ħ iː b a
ḥꜣbj	ħ iː β ə
ḥꜣj	h ɑ i
ḥꜣm	h ɑ m
ḥꜣp	h ɑ p
ḥꜣp	ħ aː ʀ a p
ḥꜣp	ħ aː ʔ ə p
ḥꜣp	ħ oː ʔ ə p
ḥꜣq	h ɑ k
ḥꜣt	h ɑ t
ḥꜣt	ħ eː ʔ
ḥꜣt	ħ uː ʀ i t
ḥꜣt	ħ uː ʀ i ʔ
ḥꜣt	ħ uː ʔ ə
ḥꜣtj	h ɑ t i
ḥꜣtj	u
ḥꜣtj	ħ eː t
ḥꜣtj	ħ u j iː
ḥꜣtj	ħ u ʀ iː
ḥꜣtj	ħ u ʀ iː t i j
ḥꜣtj	ħ u ʀ t V j
ḥꜣtj	ħ uː t ə
ḥꜣtj	ħ w iː
ḥꜣtj	ħ w iː t
ḥꜣtj	ħ w iː t ə
ḥꜣtt	h ɑ t ɛ t
ḥꜣw	h ɑ uː
ḥꜣyt	h ɑ iː t
ḥꜣḥꜣ	h ɑ h ɑ
ḥꜥb	h ɑː b
ḥꜥj	h ɑː i
ḥꜥpj	h ɑː p i
ḥꜥpj	ħ V j p i j
ḥꜥpj	ħ V ʕ p i j
ḥꜥpj	ħ ə p e j
ḥꜥt	h ɑː t
ḥꜥw	h ɑː uː
ḥꜥḏꜣ	h ɑː d͡ʒ ɑ
ḥꜥꜥwt	h ɑː ʔ ɑː uː t
ḫ	x ɛ
ḫbj	x ɛ b i
ḫbs	x ɛ b ɛ s
ḫbzt	x ɛ b z ɛ t
ḫbzwt	x ɛ b z uː t
ḫbꜣ	x ɛ b ɑ
ḫbꜣ	χ aː b a ʀ
ḫbꜣ	χ aː b ə
ḫbꜣ	χ oː β
ḫdj	x ɛ d i
ḫdj	χ e ʔ tʼ a
ḫdj	χ e ʔ tʼ ə
ḫdj	χ i tʼ j i t
ḫdj	χ i tʼ j i ʔ
ḫft	x ɛ f ɛ t
ḫftj	x ɛ f t i
ḫftt	x ɛ f ɛ t ɛ t
ḫftw	x ɛ f ɛ t uː
ḫfꜣ	x ɛ f ɑ
ḫfꜣj	x ɛ f ɑ i
ḫfꜣt	x ɛ f ɑ t
ḫfꜣꜣt	x ɛ f ɑ ʔ ɑ t
ḫfꜥ	x ɛ f ɑː
ḫm	x ɛ m
ḫm	χ aː m
ḫm	χ oː m
ḫmnjw	x ɛ m n i uː
ḫmnjw	χ a m n i j j a w
ḫmnnw	x ɛ m ɛ n n uː
ḫmnw	x ɛ m ɛ n uː
ḫmnw	χ a m aː n a w
ḫmnw	χ ə m aː n ə
ḫmnw	χ ə m oː n
ḫmnyw	x ɛ m ɛ n iː uː
ḫmt	x ɛ m ɛ t
ḫmtnw	x ɛ m ɛ t n uː
ḫmtw	x ɛ m ɛ t uː
ḫmtw	χ a m t
ḫmtw	χ a m t a w
ḫmtw	χ a m t ə
ḫmw	x ɛ m uː
ḫmꜥt	x ɛ m ɑː t
ḫn	x ɛ n
ḫnd	x ɛ n ɛ d
ḫndw	x ɛ n d uː
ḫnfw	x ɛ n ɛ f uː
ḫnj	x ɛ n i
ḫnm	x ɛ n ɛ m
ḫnms	x ɛ n m ɛ s
ḫnmt	x ɛ n m ɛ t
ḫnmw	x ɛ n ɛ m uː
ḫnp	x ɛ n ɛ p
