aarōn	aː a r ɔ n
tūtrīx	t̪ uː t̪ r i k s
tūtus	t̪ uː t̪ ʊ s
tūtus	t̪ uː t̪ u s
tuum	t̪ ʊ ʊ̃ˑ
tuum	t̪ uː u m
tuus	t̪ ʊ ʊ s
tuus	t̪ uː u s
tyana	t̪ y a n a
tyana	t͡s iː a n a
tychō	t̪ ʏ kʰ oː
tychō	t̪ iː k ɔ
tydiī	t̪ ʏ d̪ i iː
tydiī	t̪ iː d̪ i i
tylissus	t̪ ʏ lʲ ɪ s s ʊ s
tylissus	t̪ i l i s s u s
tylos	t̪ ʏ ɫ̪ ɔ s
tylos	t̪ iː l ɔ s
tymbrēs	t̪ ʏ m b r eː s
tymbrēs	t̪ i m b r ɛ s
tympanum	t̪ ʏ m p a n ʊ̃ˑ
tympanum	t̪ i m p a n u m
tymphaea	t̪ ʏ m pʰ a e̯ a
tymphaea	t̪ i m f ɛː a
tymphaeī	t̪ ʏ m pʰ a e̯ iː
tymphaeī	t̪ i m f ɛː i
tymphē	t̪ ʏ m pʰ eː
tymphē	t̪ i m f ɛ
tymphrēstus	t̪ ʏ m pʰ r eː s t̪ ʊ s
tymphrēstus	t̪ i m f r ɛ s t̪ u s
typārium	t̪ ʏ p aː r i ʊ̃ˑ
typārium	t̪ i p aː r i u m
tȳphonicus	t̪ yː pʰ ɔ n ɪ k ʊ s
tȳphonicus	t̪ i f ɔː n i k u s
tȳphōnomachia	t̪ yː pʰ oː n ɔ m a kʰ i a
tȳphōnomachia	t̪ i f ɔ n ɔ m aː k i a
typicus	t̪ ʏ p ɪ k ʊ s
typicus	t̪ iː p i k u s
typīs	t̪ ʏ p iː s
typīs	t̪ iː p i s
typologia	t̪ ʏ p ɔ ɫ̪ ɔ ɡ i a
typologia	t̪ i p ɔ l ɔː d͡ʒ i a
typologicus	t̪ ʏ p ɔ ɫ̪ ɔ ɡ ɪ k ʊ s
typologicus	t̪ i p ɔ l ɔː d͡ʒ i k u s
typōs	t̪ ʏ p oː s
typōs	t̪ iː p ɔ s
typus	t̪ ʏ p ʊ s
typus	t̪ iː p u s
tyrambae	t̪ ʏ r a m b a e̯
tyrambae	t̪ i r a m b ɛ
tyrannī	t̪ ʏ r a n n iː
tyrannī	t̪ i r a n n i
tyrannicē	t̪ ʏ r a n n ɪ k eː
tyrannicē	t̪ i r a n n i t͡ʃ ɛ
tyrannicīda	t̪ ʏ r a n n ɪ k iː d̪ a
tyrannicīda	t̪ i r a n n i t͡ʃ iː d̪ a
tyrannicīdium	t̪ ʏ r a n n ɪ k iː d̪ i ʊ̃ˑ
tyrannicīdium	t̪ i r a n n i t͡ʃ iː d̪ i u m
tyrannicus	t̪ ʏ r a n n ɪ k ʊ s
tyrannicus	t̪ i r a n n i k u s
tyrannis	t̪ ʏ r a n n ɪ s
tyrannis	t̪ i r a n n i s
tyrannīs	t̪ ʏ r a n n iː s
tyrannīs	t̪ i r a n n i s
tyrannus	t̪ ʏ r a n n ʊ s
tyrannus	t̪ i r a n n u s
tyrās	t̪ ʏ r aː s
tyrās	t̪ iː r a s
tyriaeum	t̪ ʏ r i a e̯ ʊ̃ˑ
tyriaeum	t̪ i r i ɛː u m
tyrissa	t̪ ʏ r ɪ s s a
tyrissa	t̪ i r i s s a
tyrius	t̪ ʏ r i ʊ s
tyrius	t̪ iː r i u s
tȳrotarīchos	t̪ yː r ɔ t̪ a r iː kʰ ɔ s
tȳrotarīchos	t̪ i r ɔ t̪ a r iː k ɔ s
tyrrhēnia	t̪ ʏ r r eː n i aː
tyrrhēnia	t̪ i r r ɛː n i a
tyrrhēnia	t e r r e nʲ a
tyrrhēniae	t̪ ʏ r r eː n i a e̯
tyrrhēniae	t̪ i r r ɛː n i ɛ
tyrrhēniae	t e r r e n e e
tyrrhēniam	t̪ ʏ r r eː n i ãˑ
tyrrhēniam	t̪ i r r ɛː n i a m
tyrrhēniam	t e r r e nʲ ã
tyrrhus	t̪ ʏ r r ʊ s
tyrrhus	t̪ i r r u s
tyrtaeus	t̪ ʏ r t̪ a e̯ ʊ s
tyrtaeus	t̪ i r t̪ ɛː u s
tyrus	t̪ ʏ r ʊ s
tyrus	t̪ iː r u s
tzetzēs	t̪ s ɛ t̪ s eː s
tzetzēs	t̪ s ɛ t̪ s ɛ s
ūber	uː b ɛ r
ūber	uː b ɛ r
uberae	ʊ b ɛ r a e̯
uberae	uː b ɛ r ɛ
uberī	ʊ b ɛ r iː
uberī	uː b ɛ r i
ūberō	uː b ɛ r oː
ūberō	uː b ɛ r ɔ
ūbertās	uː b ɛ r t̪ aː s
ūbertās	u b ɛ r t̪ a s
ūbertō	uː b ɛ r t̪ oː
ūbertō	u b ɛ r t̪ ɔ
ubi	ʊ b ɪ
ubi	uː b i
ubi	ʊ b iː
ubi	uː b i
ubicātiō	ʊ b ɪ k aː t̪ i oː
ubicātiō	u b i k aː t͡s i ɔ
ubicumque	ʊ b ɪ k ʊ ŋ kᶣ ɛ
ubicumque	u b i k u ŋ k w ɛ
ubicumque	ʊ b iː k ʊ ŋ kᶣ ɛ
ubicumque	u b i k u ŋ k w ɛ
ubiī	ʊ b i iː
ubiī	uː b i i
ubus	ʊ b ʊ s
ubus	uː b u s
ucēnī	ʊ k eː n iː
ucēnī	u t͡ʃ ɛː n i
ūcraīna	u k r a iː n a
ūcraīnicus	uː k r a iː n ɪ k ʊ s
ūcraīnicus	u k r a iː n i k u s
ūcraīnus	uː k r a iː n ʊ s
ūcraīnus	u k r a iː n u s
udīnī	ʊ d̪ iː n iː
udīnī	u d̪ iː n i
ūdor	uː d̪ ɔ r
ūdor	uː d̪ ɔ r
ūdus	uː d̪ ʊ s
ūdus	uː d̪ u s
uērus	w eː r ʊ s
uērus	v ɛː r u s
ūfēns	uː f ẽː s
ūfēns	uː f ɛ n s
uffugum	ʊ f f ʊ ɡ ʊ̃ˑ
uganda	ʊ ɡ a n̪ d̪ a
uganda	u ɡ a n̪ d̪ a
ugernum	ʊ ɡ ɛ r n ʊ̃ˑ
ugernum	u d͡ʒ ɛ r n u m
ugia	ʊ ɡ i a
ugia	uː d͡ʒ i a
ugricus	ʊ ɡ r ɪ k ʊ s
ugricus	uː ɡ r i k u s
uīuus	w iː w ʊ s
uīuus	v iː v u s
ulcerōsus	ʊ ɫ̪ k ɛ r oː s ʊ s
ulcerōsus	u l̠ʲ t͡ʃ ɛ r ɔː z u s
ulcīscō	ʊ ɫ̪ k iː s k oː
ulcīscō	u l̠ʲ t͡ʃ i s k ɔ
ulcīscor	ʊ ɫ̪ k iː s k ɔ r
ulcīscor	u l̠ʲ t͡ʃ i s k ɔ r
ulcus	ʊ ɫ̪ k ʊ s
ulia	ʊ lʲ i a
ulia	uː l i a
uliārus	ʊ lʲ i aː r ʊ s
uliārus	u l i aː r u s
ūlīginōsus	uː lʲ iː ɡ ɪ n oː s ʊ s
ūlīginōsus	u l i d͡ʒ i n ɔː z u s
ulixēs	ʊ lʲ ɪ k s eː s
ulixēs	u l i k s ɛ s
ūllus	uː l lʲ ʊ s
ulmeus	ʊ ɫ̪ m e ʊ s
ulmeus	u l m ɛ u s
ulmus	ʊ ɫ̪ m ʊ s
ulna	ʊ ɫ̪ n a
ulphilās	ʊ ɫ̪ pʰ ɪ ɫ̪ aː s
ulpius	ʊ ɫ̪ p i ʊ s
uls	ʊ ɫ̪ s
ulter	ʊ ɫ̪ t̪ ɛ r
ulter	u l̪ t̪ ɛ r
ulterior	ʊ ɫ̪ t̪ ɛ r i ɔ r
ulterior	u l̪ t̪ ɛː r i ɔ r
ultimāte	ʊ ɫ̪ t̪ ɪ m aː t̪ ɛ
ultimāte	u l̪ t̪ i m aː t̪ ɛ
ultimī	ʊ ɫ̪ t̪ ɪ m iː
ultimī	u l̪ t̪ i m i
ultimō	ʊ ɫ̪ t̪ ɪ m oː
ultimō	u l̪ t̪ i m ɔ
ultimus	ʊ ɫ̪ t̪ ɪ m ʊ s
ultimus	u l̪ t̪ i m u s
ultiō	ʊ ɫ̪ t̪ i oː
ultiō	u l t͡s i ɔ
ultōnia	ʊ ɫ̪ t̪ oː n i a
ultōnia	u l̪ t̪ ɔː n i a
ultōniēnsis	ʊ ɫ̪ t̪ oː n i ẽː s ɪ s
ultōniēnsis	u l̪ t̪ ɔ n i ɛ n s i s
ultor	ʊ ɫ̪ t̪ ɔ r
ultor	u l̪ t̪ ɔ r
ultrā	ʊ ɫ̪ t̪ r aː
ultrā	u l̪ t̪ r a
ultrās	ʊ ɫ̪ t̪ r aː s
ultrās	u l̪ t̪ r a s
ultrīx	ʊ ɫ̪ t̪ r iː k s
ultrīx	u l̪ t̪ r i k s
ultrō	ʊ ɫ̪ t̪ r oː
ultrō	u l̪ t̪ r ɔ
ultrōneus	ʊ ɫ̪ t̪ r oː n e ʊ s
ultrōneus	u l̪ t̪ r ɔː n ɛ u s
ultus	ʊ ɫ̪ t̪ ʊ s
ultus	u l̪ t̪ u s
ulubrae	ʊ ɫ̪ ʊ b r a e̯
ulubrae	uː l u b r ɛ
uluguruēnsis	ʊ ɫ̪ ʊ ɡ ʊ r ʊ ẽː s ɪ s
uluguruēnsis	u l u ɡ u r u ɛ n s i s
ulula	ʊ ɫ̪ ʊ ɫ̪ a
ulula	uː l u l a
ululō	ʊ ɫ̪ ʊ ɫ̪ oː
ululō	uː l u l ɔ
ulva	ʊ ɫ̪ w a
ulyssēs	ʊ lʲ ʏ s s eː s
ulyssēs	u l i s s ɛ s
umbellātus	ʊ m b ɛ l lʲ aː t̪ ʊ s
umbellātus	u m b ɛ l l aː t̪ u s
umber	ʊ m b ɛ r
umber	u m b ɛ r
umbilicātus	ʊ m b ɪ lʲ ɪ k aː t̪ ʊ s
umbilicātus	u m b i l i k aː t̪ u s
umbilīcus	ʊ m b ɪ lʲ iː k ʊ s
umbilīcus	u m b i l iː k u s
umbō	ʊ m b oː
umbō	u m b ɔ
umbōnius	ʊ m b oː n i ʊ s
umbōnius	u m b ɔː n i u s
umbra	ʊ m b r a
umbrāticus	ʊ m b r aː t̪ ɪ k ʊ s
umbrāticus	u m b r aː t̪ i k u s
umbrātilis	ʊ m b r aː t̪ ɪ lʲ ɪ s
umbrātilis	u m b r aː t̪ i l i s
umbrēnus	ʊ m b r eː n ʊ s
umbrēnus	u m b r ɛː n u s
umbrō	ʊ m b r oː
umbrō	u m b r ɔ
umbrōsus	ʊ m b r oː s ʊ s
umbrōsus	u m b r ɔː z u s
ūmectus	uː m ɛ k t̪ ʊ s
ūmectus	u m ɛ k t̪ u s
ūmeō	uː m ɛ ɔ
umerus	ʊ m ɛ r ʊ s
umerus	uː m ɛ r u s
ūmidus	uː m ɪ d̪ ʊ s
ūmidus	uː m i d̪ u s
ummidius	ʊ m m ɪ d̪ i ʊ s
ummidius	u m m iː d̪ i u s
ūmor	uː m ɔ r
ūmor	uː m ɔ r
umquam	ʊ ŋ kʷ ãˑ
umquam	u ŋ k w a m
ūna	uː n a
ūna	uː n a
ūnae	uː n ɛ
ūnam	uː n ãˑ
ūnam	uː n a m
ūnanimis	uː n a n ɪ m ɪ s
ūnanimis	u n aː n i m i s
ūnārum	uː n aː r ʊ̃ˑ
ūnārum	u n aː r u m
ūnās	uː n a s
ū̆ncia	uː ŋ k i a
ū̆ncia	ʊ ŋ k i a
ū̆ncia	u n̠ʲ t͡ʃ i a
uncīnātus	ʊ ŋ k iː n aː t̪ ʊ s
uncīnātus	u n̠ʲ t͡ʃ i n aː t̪ u s
uncīnus	ʊ ŋ k iː n ʊ s
uncīnus	u n̠ʲ t͡ʃ iː n u s
uncipēs	ʊ ŋ k ɪ p eː s
uncipēs	u n̠ʲ t͡ʃ i p ɛ s
ūnctuōsus	uː ŋ k t̪ ʊ oː s ʊ s
ūnctuōsus	u ŋ k t̪ u ɔː z u s
ūnctus	uː ŋ k t̪ ʊ s
ūnctus	u ŋ k t̪ u s
uncus	ʊ ŋ k ʊ s
uncus	u ŋ k u s
unda	ʊ n̪ d̪ a
unda	u n̪ d̪ a
undābundus	ʊ n̪ d̪ aː b ʊ n̪ d̪ ʊ s
undābundus	u n̪ d̪ a b u n̪ d̪ u s
undāns	ʊ n̪ d̪ ãː s
undāns	u n̪ d̪ a n s
undātim	ʊ n̪ d̪ aː t̪ ɪ̃ˑ
undātim	u n̪ d̪ aː t̪ i m
undātus	ʊ n̪ d̪ aː t̪ ʊ s
undātus	u n̪ d̪ aː t̪ u s
unde	ʊ n̪ d̪ ɛ
unde	u n̪ d̪ ɛ
ūndēcentēsimus	uː n̪ d̪ eː k ɛ n̪ t̪ eː s ɪ m ʊ s
ūndēcentēsimus	u n̪ d̪ ɛ t͡ʃ ɛ n̪ t̪ ɛː z i m u s
ūndēcentum	uː n̪ d̪ eː k ɛ n̪ t̪ ʊ̃ˑ
ūndēcentum	u n̪ d̪ ɛ t͡ʃ ɛ n̪ t̪ u m
ūndecim	uː n̪ d̪ ɛ k ɪ̃ˑ
ūndecim	u n̪ d̪ ɛ t͡ʃ i m
ūndecimus	uː n̪ d̪ ɛ k ɪ m ʊ s
ūndecimus	u n̪ d̪ ɛː t͡ʃ i m u s
ūndecimvir	uː n̪ d̪ ɛ k ɪ m w ɪ r
ūndecimvir	u n̪ d̪ ɛ t͡ʃ i m v i r
ūndecimvirātus	uː n̪ d̪ ɛ k ɪ m w ɪ r aː t̪ ʊ s
ūndecimvirātus	u n̪ d̪ ɛ t͡ʃ i m v i r aː t̪ u s
ūndēnōnāgintā	uː n̪ d̪ eː n oː n aː ɡ ɪ n̪ t̪ aː
ūndēnōnāgintā	u n̪ d̪ ɛ n ɔ n a d͡ʒ i n̪ t̪ a
ūndēoctōgintā	uː n̪ d̪ eː ɔ k t̪ oː ɡ ɪ n̪ t̪ aː
ūndēoctōgintā	u n̪ d̪ ɛ ɔ k t̪ ɔ d͡ʒ i n̪ t̪ a
ūndēquadrāgēsimus	uː n̪ d̪ eː kʷ a d̪ r aː ɡ eː s ɪ m ʊ s
ūndēquadrāgēsimus	u n̪ d̪ ɛ k w a d̪ r a d͡ʒ ɛː z i m u s
ūndēquadrāgintā	uː n̪ d̪ eː kʷ a d̪ r aː ɡ ɪ n̪ t̪ aː
ūndēquadrāgintā	u n̪ d̪ ɛ k w a d̪ r a d͡ʒ i n̪ t̪ a
ūndēquīnquāgēsimus	uː n̪ d̪ eː kᶣ iː ŋ kʷ aː ɡ eː s ɪ m ʊ s
ūndēquīnquāgēsimus	u n̪ d̪ ɛ k w i ŋ k w a d͡ʒ ɛː z i m u s
ūndēquīnquāgintā	uː n̪ d̪ eː kᶣ iː ŋ kʷ aː ɡ ɪ n̪ t̪ aː
ūndēquīnquāgintā	u n̪ d̪ ɛ k w i ŋ k w a d͡ʒ i n̪ t̪ a
ūndēseptuāgintā	uː n̪ d̪ eː s ɛ p t̪ ʊ aː ɡ ɪ n̪ t̪ aː
ūndēseptuāgintā	u n̪ d̪ ɛ z ɛ p t̪ u a d͡ʒ i n̪ t̪ a
ūndēsexāgintā	uː n̪ d̪ eː s ɛ k s aː ɡ ɪ n̪ t̪ aː
ūndēsexāgintā	u n̪ d̪ ɛ z ɛ k s a d͡ʒ i n̪ t̪ a
ūndētrīgintā	uː n̪ d̪ eː t̪ r iː ɡ ɪ n̪ t̪ aː
ūndētrīgintā	u n̪ d̪ ɛ t̪ r i d͡ʒ i n̪ t̪ a
ūndēvīcēsimus	uː n̪ d̪ eː w iː k eː s ɪ m ʊ s
ūndēvīcēsimus	u n̪ d̪ ɛ v i t͡ʃ ɛː z i m u s
ūndēvīgintī	uː n̪ d̪ eː w iː ɡ ɪ n̪ t̪ iː
ūndēvīgintī	u n̪ d̪ ɛ v i d͡ʒ i n̪ t̪ i
undique	ʊ n̪ d̪ ɪ kᶣ ɛ
undique	u n̪ d̪ i k w ɛ
undisonus	ʊ n̪ d̪ ɪ s ɔ n ʊ s
undisonus	u n̪ d̪ iː z ɔ n u s
unditānum	ʊ n̪ d̪ ɪ t̪ aː n ʊ̃ˑ
unditānum	u n̪ d̪ i t̪ aː n u m
undivagus	ʊ n̪ d̪ ɪ w a ɡ ʊ s
undivagus	u n̪ d̪ iː v a ɡ u s
undivagus	o n d e β a ɣ o s
undō	ʊ n̪ d̪ oː
undō	u n̪ d̪ ɔ
undula	ʊ n̪ d̪ ʊ ɫ̪ a
undula	u n̪ d̪ u l a
undulātus	ʊ n̪ d̪ ʊ ɫ̪ aː t̪ ʊ s
undulātus	u n̪ d̪ u l aː t̪ u s
undulō	ʊ n̪ d̪ ʊ ɫ̪ oː
undulō	u n̪ d̪ u l ɔ
unedō	ʊ n ɛ d̪ oː
unedō	uː n ɛ d̪ ɔ
unellī	ʊ n ɛ l lʲ iː
unellī	u n ɛ l l i
ungarī	ʊ ŋ ɡ a r ɪ
ungarī	u ŋ ɡ a r i
ungō	ʊ ŋ ɡ oː
ungō	u ŋ ɡ ɔ
unguen	ʊ ŋ ɡᶣ ɛ n
unguen	u ŋ ɡ w ɛ n
unguentāria	ʊ ŋ ɡᶣ ɛ n̪ t̪ aː r i a
unguentāria	u ŋ ɡ w ɛ n̪ t̪ aː r i a
unguentārius	ʊ ŋ ɡᶣ ɛ n̪ t̪ aː r i ʊ s
unguentārius	u ŋ ɡ w ɛ n̪ t̪ aː r i u s
unguentātus	ʊ ŋ ɡᶣ ɛ n̪ t̪ aː t̪ ʊ s
unguentātus	u ŋ ɡ w ɛ n̪ t̪ aː t̪ u s
unguentum	ʊ ŋ ɡᶣ ɛ n̪ t̪ ʊ̃ˑ
unguentum	u ŋ ɡ w ɛ n̪ t̪ u m
unguiculātus	ʊ ŋ ɡᶣ ɪ k ʊ ɫ̪ aː t̪ ʊ s
unguiculātus	u ŋ ɡ w i k u l aː t̪ u s
unguis	ʊ ŋ ɡᶣ ɪ s
unguis	u ŋ ɡ w i s
ungula	ʊ ŋ ɡ ʊ ɫ̪ a
ungula	u ŋ ɡ u l a
ungulātus	ʊ ŋ ɡ ʊ ɫ̪ aː t̪ ʊ s
ungulātus	u ŋ ɡ u l aː t̪ u s
unguō	ʊ ŋ ɡʷ oː
unguō	u ŋ ɡ w ɔ
ungustus	ʊ ŋ ɡ ʊ s t̪ ʊ s
ungustus	u ŋ ɡ u s t̪ u s
ūnī	uː n i
ūnianimis	uː n i a n ɪ m ɪ s
ūnianimis	u n i aː n i m i s
ūnicolor	uː n ɪ k ɔ ɫ̪ ɔ r
ūnicolor	u n iː k ɔ l ɔ r
ūnicornis	uː n ɪ k ɔ r n ɪ s
ūnicornis	u n i k ɔ r n i s
ūnicus	uː n ɪ k ʊ s
ūnicus	uː n i k u s
ūnidentātus	uː n ɪ d̪ ɛ n̪ t̪ aː t̪ ʊ s
ūnidentātus	u n i d̪ ɛ n̪ t̪ aː t̪ u s
ūnifasciātus	uː n ɪ f a s k i aː t̪ ʊ s
ūnifasciātus	u n i f a ʃ ʃ i aː t̪ u s
ūniflōrus	uː n ɪ f ɫ̪ oː r ʊ s
ūniflōrus	u n i f l ɔː r u s
ūnifōrmēs	uː n ɪ f oː r m eː s
ūnifōrmēs	u n i f ɔ r m ɛ s
ūnifōrmis	uː n ɪ f oː r m ɪ s
ūnifōrmis	u n i f ɔ r m i s
ūnigenitus	uː n ɪ ɡ ɛ n ɪ t̪ ʊ s
ūnigenitus	u n i d͡ʒ ɛː n i t̪ u s
ūnilīneātus	uː n ɪ lʲ iː n e aː t̪ ʊ s
ūnilīneātus	u n i l i n ɛ aː t̪ u s
ūnimanus	uː n ɪ m a n ʊ s
ūnimanus	u n iː m a n u s
ūnimanus	uː n ɪ m a n ʊ s
ūnimanus	u n iː m a n u s
ūnipēs	uː n ɪ p eː s
ūnipēs	uː n i p ɛ s
ūnīs	uː n i s
ūnisētus	uː n ɪ s eː t̪ ʊ s
ūnisētus	u n i z ɛː t̪ u s
ūnisonus	uː n ɪ s ɔ n ʊ s
ūnisonus	u n iː z ɔ n u s
ūnispīnōsus	uː n ɪ s p iː n oː s ʊ s
ūnispīnōsus	u n i s p i n ɔː z u s
ūnitās	uː n ɪ t̪ aː s
ūnitās	uː n i t̪ a s
ūnīus	uː n iː ʊ s
ūnīus	u n iː u s
ūniversālis	uː n ɪ w ɛ r s aː lʲ ɪ s
ūniversālis	u n i v ɛ r s aː l i s
ūniversē	uː n ɪ w ɛ r s eː
ūniversē	u n i v ɛ r s ɛ
ūniversitās	uː n ɪ w ɛ r s ɪ t̪ aː s
ūniversitās	u n i v ɛ r s i t̪ a s
ūniversus	uː n ɪ w ɛ r s ʊ s
ūniversus	u n i v ɛ r s u s
ūnivocus	uː n ɪ w ɔ k ʊ s
ūnivocus	u n iː v ɔ k u s
ūnō	uː n ɔ
ūnoculus	uː n ɔ k ʊ ɫ̪ ʊ s
ūnoculus	u n ɔː k u l u s
ūnōrum	uː n oː r ʊ̃ˑ
ūnōrum	u n ɔː r u m
ūnōs	uː n ɔ s
unquam	ʊ ŋ kʷ ãˑ
unquam	u ŋ k w a m
ūnum	uː n ʊ̃ˑ
ūnum	uː n u m
ūnumquemque	uː n ʊ ŋ kᶣ ɛ ŋ kᶣ ɛ
ūnumquemque	u n u ŋ k w ɛ ŋ k w ɛ
ūnūnhexium	uː n uː n h ɛ k s i ʊ̃ˑ
ūnūnhexium	u n u n ɛ k s i u m
ūnūnoctium	uː n uː n ɔ k t̪ i ʊ̃ˑ
ūnūnoctium	u n u n ɔ k t͡s i u m
ūnūnpentium	uː n uː m p ɛ n̪ t̪ i ʊ̃ˑ
ūnūnpentium	u n u m p ɛ n t͡s i u m
ūnūnquadium	uː n uː ŋ kʷ a d̪ i ʊ̃ˑ
ūnūnquadium	u n u ŋ k w aː d̪ i u m
ūnūnseptium	uː n uː n s ɛ p t̪ i ʊ̃ˑ
ūnūnseptium	u n u n s ɛ p t͡s i u m
ūnūntrium	uː n uː n̪ t̪ r i ʊ̃ˑ
ūnūntrium	u n u n̪ t̪ r i u m
ūnus	uː n ʊ s
ūnus	uː n u s
ūnusquisque	uː n ʊ s kᶣ ɪ s kᶣ ɛ
ūnusquisque	u n u s k w i s k w ɛ
upsala	ʊ p s a ɫ̪ a
upsaliēnsis	ʊ p s a lʲ i ẽː s ɪ s
upsaliēnsis	u p s a l i ɛ n s i s
upupa	ʊ p ʊ p a
upupa	uː p u p a
uralicus	ʊ r a lʲ ɪ k ʊ s
uralicus	u r aː l i k u s
ūraniīredūcēns	uː r a n i iː r ɛ d̪ uː k ẽː s
ūraniīredūcēns	u r a n i i r ɛ d̪ uː t͡ʃ ɛ n s
ūranium	uː r a n i ʊ̃ˑ
ūranium	u r aː n i u m
ūranium	uː r a n i ʊ̃ˑ
ūranium	u r aː n i u m
ūranō	uː r a n ɔ
ūranographia	uː r a n ɔ ɡ r a pʰ i a
ūranographia	u r a n ɔ ɡ r aː f i a
ūranographicus	uː r a n ɔ ɡ r a pʰ ɪ k ʊ s
ūranographicus	u r a n ɔ ɡ r aː f i k u s
ūranographus	uː r a n ɔ ɡ r a pʰ ʊ s
ūranographus	u r a n ɔː ɡ r a f u s
ūranus	uː r a n ʊ s
ūranus	uː r a n u s
urbāne	ʊ r b aː n ɛ
urbāne	u r b aː n ɛ
urbānē	ʊ r b aː n eː
urbānē	u r b aː n ɛ
urbānitās	ʊ r b aː n ɪ t̪ aː s
urbānitās	u r b aː n i t̪ a s
urbānus	ʊ r b aː n ʊ s
urbānus	u r b aː n u s
urbānus	ʊ r b aː n ʊ s
urbānus	u r b aː n u s
urbatē	ʊ r b a t̪ eː
urbatē	u r b a t̪ ɛ
urbicius	ʊ r b ɪ k i ʊ s
urbicius	u r b iː t͡ʃ i u s
urbicus	ʊ r b ɪ k ʊ s
urbicus	ʊ r b ɪ k ʊ s
urbis	ʊ r b ɪ s
urbium	ʊ r b i ʊ̃ˑ
urcō	ʊ r k oː
urcō	u r k ɔ
ūrēalyticus	uː r eː a lʲ ʏ t̪ ɪ k ʊ s
ūrēalyticus	u r ɛ a l iː t̪ i k u s
ūrētēricus	uː r eː t̪ eː r ɪ k ʊ s
ūrētēricus	u r ɛ t̪ ɛː r i k u s
ūrēthra	uː r eː t̪ʰ r a
ūrēthra	u r ɛː t̪ r a
ūrēticus	uː r eː t̪ ɪ k ʊ s
ūrēticus	u r ɛː t̪ i k u s
urgaō	ʊ r ɡ a oː
urgaō	u r ɡ a ɔ
urgent	ʊ r ɡ ɛ n̪ t̪
urgent	u r d͡ʒ ɛ n̪ t̪
urgente	ʊ r ɡ ɛ n̪ t̪ ɛ
urgente	u r d͡ʒ ɛ n̪ t̪ ɛ
urgentēs	ʊ r ɡ ɛ n̪ t̪ eː s
urgentēs	u r d͡ʒ ɛ n̪ t̪ ɛ s
urgeō	ʊ r ɡ e oː
urgeō	u r d͡ʒ ɛ ɔ
urgō	ʊ r ɡ oː
urgō	u r ɡ ɔ
uria	ʊ r i a
uria	uː r i a
uria	ʊ r i a
uria	uː r i a
ūrīna	u r iː n a
ūrīnālis	uː r iː n aː lʲ ɪ s
ūrīnālis	u r i n aː l i s
ūrīnātor	uː r iː n aː t̪ ɔ r
ūrīnātor	u r i n aː t̪ ɔ r
ūrīnor	uː r iː n ɔ r
ūrīnor	u r iː n ɔ r
ūrium	uː r i ʊ̃ˑ
ūrium	uː r i u m
urius	ʊ r i ʊ s
urius	uː r i u s
ūrna	ʊ r n a
ūrniger	uː r n ɪ ɡ ɛ r
ūrniger	u r n i d͡ʒ ɛ r
ūrō	uː r ɔ
urpānus	ʊ r p aː n ʊ s
urpānus	u r p aː n u s
urruncum	ʊ r r ʊ ŋ k ʊ̃ˑ
urruncum	u r r u ŋ k u m
ursa	ʊ r s a
ursa	ʊ r s aː
ursānius	ʊ r s aː n i ʊ s
ursānius	u r s aː n i u s
ursātius	ʊ r s aː t̪ i ʊ s
ursātius	u r s aː t͡s i u s
ursēius	ʊ r s eː j ʊ s
ursēius	u r s ɛː j u s
ursentum	ʊ r s ɛ n̪ t̪ ʊ̃ˑ
ursentum	u r s ɛ n̪ t̪ u m
ursiō	ʊ r s i oː
ursiō	u r s i ɔ
ursō	ʊ r s oː
ursō	u r s ɔ
ursus	ʊ r s ʊ s
urtīca	ʊ r t̪ iː k a
urtīca	u r t̪ iː k a
urtīcāria	ʊ r t̪ iː k aː r i a
urtīcāria	u r t̪ i k aː r i a
uruguaia	ʊ r ʊ ɡʷ a j j a
ūrus	uː r ʊ s
ūrus	uː r u s
usaepō	ʊ s a e̯ p oː
usaepō	u z ɛː p ɔ
usambarēnsis	ʊ s a m b a r ẽː s ɪ s
usambarēnsis	u z a m b a r ɛ n s i s
usambaricus	ʊ s a m b a r ɪ k ʊ s
usambaricus	u z a m b aː r i k u s
usar	ʊ s a r
usar	uː z a r
ūsargala	uː s a r ɡ a ɫ̪ a
ūsargala	u z a r ɡ a l a
uscēnum	ʊ s k ɛ n ʊ̃ˑ
uscēnum	u ʃ ʃ ɛ n u m
uscudama	ʊ s k ʊ d̪ a m a
uscudama	u s k uː d̪ a m a
usellis	ʊ s ɛ l lʲ ɪ s
usellis	u z ɛ l l i s
usipetēs	ʊ s ɪ p ɛ t̪ ɛ s
usipetēs	u z iː p ɛ t̪ ɛ s
ūsitātus	uː s ɪ t̪ aː t̪ ʊ s
ūsitātus	u z i t̪ aː t̪ u s
ūsitor	uː s ɪ t̪ ɔ r
ūsitor	uː z i t̪ ɔ r
uspiam	ʊ s p i ãˑ
ūsque	uː s kᶣ ɛ
ūsque	u s k w ɛ
ussubium	ʊ s s ʊ b i ʊ̃ˑ
ussubium	u s s uː b i u m
ussuriēnsis	ʊ s s ʊ r i ẽː s ɪ s
ussuriēnsis	u s s u r i ɛ n s i s
ustīca	ʊ s t̪ iː k a
ustīca	u s t̪ iː k a
ustilāgō	ʊ s t̪ ɪ ɫ̪ aː ɡ oː
