अ	ə
रणनीतिक	ɾən.niː.t̪ɪk
रतालू	ɾə.t̪ɑː.luː
रद्द	ɾəd̪d̪
रन	ɾən
रनवास	ɾən.ʋɑːs
रफ़ू	ɾə.fuː
रब	ɾəb
रबड़	ɾə.bəɽ
रमणीय	ˈɾəm.ɳiː.j(ə)
रमना	ɾəm.nɑː
रवा	ɾə.ʋɑː
रवांडा	ɾə.ʋɑːn.ɖɑː
रवाना	ɾə.ʋɑː.nɑː
रवानी	ɾə.ʋɑː.niː
रवैया	ɾə.ʋəiː.jɑː
रशिया	ɾə.ʃiː.jɑː
रस	ɾəs
रसना	ɾəs.nɑː
रसभरी	ɾə.səbʱ.ɾiː
रसीद	ɾə.siːd̪
रसूल	ɾə.suːl
रसूलुल्लाह	ɾə.suː.lʊl.lɑːʱ
रसोई	ɾə.soːiː
रसोईघर	ɾə.soːiː.ɡʱəɾ
रस्म-उल-ख़त	ɾəs.mʊl.kʰət̪
रस्म-उल-ख़त	ɾəs.mʊl.xət̪
रस्सा	ɾəs.sɑː
रस्सी	ɾəs.siː
रहना	ɾɛːʱ.nɑː
रहनुमा	ɾɛːʱ.nʊ.mɑː
रहमान	ɾɛːʱ.mɑːn
रहस्य	rɛ.ɦɛsj
रहस्यमय	ɾɛːʱs.jə.məj
रहीम	ɾə.ɦiːm
राँची	ɾɑ̃ː.t͡ʃiː
राँझा	ɾɑːɲ.d͡ʒʱɑː
रांची	ɾɑːɲ.t͡ʃiː
राइफ़ल	ɾɑːɪ.fəl
राकेट	ɾɔː.kɪʈ
राकेट	ɾɑː.keːʈ
राख	rakʰ
राखी	ɾɑː.kʰiː
रागमाला	ɾɑːɡ.mɑː.lɑː
राज	ɾɑːd͡ʒ
राजकोट	ɾɑːd͡ʒ.koːʈ
राजग	ɾɑː.d͡ʒəɡ
राजत्व	ɾɑː.d͡ʒət̪ʋ
राजदूत	ɾɑːd͡ʒ.d̪uːt̪
राजनयिक	ɾɑːd͡ʒ.nə.jɪk
राजवंश	ɾɑːd͡ʒ.ʋənʃ
राजस्थानी	ɾɑː.d͡ʒəs.t̪ʰɑː.niː
राज़	ɾɑːz
राज़ी	ɾɑː.ziː
राजा	ɾɑː.d͡ʒɑː
राजेश	raːd͡ʒeʃ
राज्यपाल	ɾɑːd͡ʒ.jə.pɑːl
राज्यानुसार	ɾɑːd͡ʒ.jɑː.nʊ.sɑːɾ
रात	ɾɑːt̪
रात्रि	ɾɑːt̪.ɾiː
रान	ɾɑːn
राब्ता	ɾɑːb.t̪ɑː
रामचंद्र	ɾɑːm.t͡ʃənd̪ɾ
रामबाण	ɾɑːm.bɑːn
रामरज	ɾɑːm.ɾəd͡ʒ
रामलीला	ɾɑːm.liː.lɑː
रामल्लाह	ɾɑː.məl.lɑːʱ
रार	ɾɑːɾ
रावलपिंडी	ɾɑː.ʋəl.pɪn.ɖiː
राशिफल	ɾɑː.ʃɪ.pʰəl
राष्ट्र	ɾɑːʃʈɾ
राष्ट्रगान	ɾɑːʃʈ.ɾə.ɡɑːn
राष्ट्रपिता	ɾɑːʃʈ.ɾə.pɪ.t̪ɑː
राष्ट्रवाद	ɾɑːʃʈ.ɾə.ʋɑːd̪
राष्ट्रीय	ɾɑːʃʈ.ɾiːj
रासो	ɾɑː.soː
राह	ɾɑːʱ
राहत	ɾɑː.ɦət̪
राही	ɾɑː.ɦiː
रिकॉर्ड	ɾɪ.kɔːɾɖ
रिक्त	ɾɪkt̪
रिक्तिका	ɾɪk.t̪ɪ.kɑː
रिक्शा	ɾɪk.ʃɑː
रिक्शावाला	ɾɪk.ʃɑː.ʋɑː.lɑː
रिज़ल्ट	ɾɪ.zəlʈ
रिपोर्ट	ɾɪ.poːɾʈ
रिपोर्टर	ɾɪ.poːɾ.ʈəɾ
रियाद	ɾiː.jɑːd̪
रियासत	ɾiː.jɑː.sət̪
रिवाज	ɾɪ.ʋɑːd͡ʒ
रिवाज़	ɾɪ.ʋɑːz
रिश्ता	ɾɪʃ.t̪ɑː
रिश्तेदार	ɾɪʃ.t̪eː.d̪ɑːɾ
रिश्वतख़ोर	ɾɪʃ.ʋət̪.kʰoːɾ
रिश्वतख़ोर	ɾɪʃ.ʋət̪.xoːɾ
रिश्वतख़ोरी	ɾɪʃ.ʋət̪.kʰoː.ɾiː
रिश्वतख़ोरी	ɾɪʃ.ʋət̪.xoː.ɾiː
रिहा	ɾɪ.ɦɑː
रिहाई	ɾɪ.ɦɑːiː
रीछ	ɾiːt͡ʃʰ
रीट्वीट	ɾiːʈ.ʋiːʈ
रीढ़	ɾiːɽʱ
रीता	ɾiː.t̪ɑː
रीति	ɾiː.t̪iː
रुकना	ɾʊk.nɑː
रुख़	ɾʊkʰ
रुख़	ɾʊx
रुग्णालय	ɾʊɡ.nɑː.ləj
रुझान	ɾʊ.d͡ʒʱɑːn
रुद्रवीणा	ɾʊd̪.ɾə.ʋiː.nɑː
रुपया	ɾʊp.jɑː
रुलाना	ɾʊ.lɑː.nɑː
रूठना	ɾuːʈʰ.nɑː
रूठा	ɾuː.ʈʰɑː
रूढ़िवाद	ɾuː.ɽʱɪ.ʋɑːd̪
रूप	ruːp
रूपरेखा	ɾuːp.ɾeː.kʰɑː
रूबरू	ɾuː.b.ɾuː
रूमाल	ɾuː.mɑːl
रूस	ɾuːs
रूहानियत	ɾuː.ɦɑː.niː.jət̪
रे	ɾeː
रेख़ता	ɾeːkʰ.t̪ɑː
रेख़ता	ɾeːx.t̪ɑː
रेख़ती	ɾeːkʰ.t̪iː
रेख़ती	ɾeːx.t̪iː
रेख़्ता	ɾeːkʰ.t̪ɑː
रेख़्ता	ɾeːx.t̪ɑː
रेखा	ɾeː.kʰɑː
रेखाखंड	ɾeː.kʰɑː.kʰənɖ
रेज़गारी	ɾeːz.ɡɑː.ɾiː
रेडॉन	ɾeː.ɖɔːn
रेत	ɾeːt̪
रेतना	ɾeːt̪.nɑː
रेल	ɾeːl
रेलवे	ɾeːl.ʋeː
रैखिक	ɾɛː.kʰɪk
रैन	ɾɛːn
रैनबसेरा	ɾɛːn.bə.seː.ɾɑː
रोक	ɾoːk
रोका	ɾoː.kɑː
रोग	ɾoːɡ
रोगी	ɾoː.ɡiː
रोज़	ɾoːz
रोज़गार	ˈɾoːzɡɑɾ
रोज़मर्रा	ɾoːz.məɾ.ɾɑː
रोज़ा	ɾoː.zɑː
रोज़ाना	ɾoː.zɑː.nɑː
रोज़ी	ɾoː.ziː
रोड	ɾoːɖ
रोड़ा	ɾoː.ɽɑː
रोध	ɾoːd̪ʱ
रोपना	ɾoːp.nɑː
रोपाई	ɾoː.pɑːiː
रोमांच	ɾoː.mɑːɲt͡ʃ
रोमांचक	ɾoː.mɑːɲ.t͡ʃək
रोशनी	ɾoːʃ.niː
रोहतक	ɾoːʱ.t̪ək
रोहिंग्या	ɾoː.ɦɪŋɡ.jɑː
रौंदना	ɾɔːnd̪.nɑː
रौज़न	ɾɔː.zən
रौनक़	ɾɔː.nək
रौनक़	ɾɔː.nəq
रौशन	ɾɔː.ʃən
रौशनी	ɾɔːʃ.niː
ल	lə
लंगड़ा	ləŋɡ.ɽɑː
लंगूर	ləŋ.ɡuːɾ
लंगोटी	ləŋ.ɡoː.ʈiː
लंड	lə̃ɳɖ
लंदन	lən.d̪ən
लंबू	ləm.buː
लकीर	lə.kiːɾ
लखन	lə.kʰən
लखनऊ	ləkʰ.nəuː
लगता	ləɡ.t̪ɑː
लगन	lə.ɡən
लगना	ləɡ.nɑː
लगभग	ləɡ.bʱəɡ
लगान	lə.ɡɑːn
लगाना	lə.ɡɑː.nɑː
लगी	lə.ɡiː
लगे	lə.ɡeː
लघु	lə.ɡʱuː
लचकना	lə.t͡ʃək.nɑː
लज़ीज़	lə.ziːz
लजाना	lə.d͡ʒɑː.nɑː
लज्जा	ləd͡ʒ.d͡ʒɑː
लज्जित	ləd͡ʒ.d͡ʒɪt̪
लट	ləʈ
लटकाना	ləʈ.kɑː.nɑː
लट्टू	ləʈ.ʈuː
लड़कपन	l̪əˈɽək.pən̪
लड़का	ləɽ.kɑː
लड़खड़ाना	ləɽ.kʰə.ɽɑː.nɑː
लड़ना	ləɽ.nɑː
लड़ाई	lə.ɽɑːiː
लड़ाका	lə.ɽɑː.kɑː
लड़ाकू	lə.ɽɑː.kuː
लताड़ना	lə.t̪ɑːɽ.nɑː
लतीफ़ा	lə.t̪iː.fɑː
लथपथ	lət̪ʰ.pət̪ʰ
लद्दाख़	ləd̪.d̪ɑːkʰ
लद्दाख़	ləd̪.d̪ɑːx
लपकना	lə.pək.nɑː
लपेटना	lə.peːʈ.nɑː
लफड़ा	ləpʰ.ɽɑː
लफ़ंगा	lə.fəŋ.ɡɑː
लफ़्ज़	ləfz
लब	ləb
लब्धि	ləb.d̪ʱiː
लमहा	ləm.ɦɑː
लय	ləj
ललकार	ləl.kɑːɾ
ललकारना	ləl.kɑːɾ.nɑː
ललचाना	ləl.t͡ʃɑː.nɑː
ललाट	lə.lɑːʈ
लवण	lə.ʋən
लश्कर	ləʃ.kəɾ
लश्करी	ləʃ.kə.ɾiː
लसन	lə.sən
लहंगा	lɛːʱŋ.ɡɑː
लहंगा	lɛː.ɦɛːŋ.ɡɑː
लहज़ा	lɛːʱ.zɑː
लहज़ा	lɛːʱ.zɑː
लहजा	lɛːʱ.d͡ʒɑː
लहर	lɛːʱɾ
लहरा	lɛːʱ.ɾɑː
लहसुन	ləʱ.sʊn
ला-	lɑː
लांछन	lɑːɲ.t͡ʃʰən
लाइन	lɑːɪn
लाइसेंस	lɑːɪ.seːns
लाओस	lɑːoːs
लाख	lɑːkʰ
लागत	lɑː.ɡət̪
लागू	lɑː.ɡuː
लाजवाब	lɑː.d͡ʒə.ʋɑːb
लाज़िम	lɑː.zɪm
लाट	lɑːʈ
लाठ	lɑːʈʰ
लाड़	lɑːɽ
लाड़काना	lɑːɽ.kɑː.nɑː
लात	lɑːt̪
लातीनी	lɑː.t̪iː.niː
लादना	lɑːd̪.nɑː
लापता	lɑː.pə.t̪ɑː
लापरवाह	lɑː.pəɾ.ʋɑːʱ
लापरवाही	lɑː.pəɾ.ʋɑː.ɦiː
लापसी	lɑːp.siː
लाफा	lɑː.pʰɑː
लाभ-हानि	lɑːbʱ.ɦɑː.niː
लाभकारक	lɑːbʱ.kɑː.ɾək
लाभदायक	lɑːbʱ.d̪ɑː.jək
लायक़	lɑː.jək
लायक़	lɑː.jəq
लार	lɑːɾ
लाल	lɑːl
लालटेन	lɑːl.ʈeːn
लालफ़ीता	lɑːl.fiː.t̪ɑː
लालफ़ीताशाही	lɑːl.fiː.t̪ɑː.ʃɑː.ɦiː
लालसा	lɑːl.sɑː
लालायित	lɑː.lɑː.jɪt̪
लिंग	lɪŋɡ
लिंगानुपात	lɪŋ.ɡɑː.nʊ.pɑːt̪
लिंगायत	lɪŋ.ɡɑː.jət̪
लिखना	lɪkʰ.nɑː
लिखने	lɪkʰ.neː
लिखनेवाला	lɪkʰ.neː.ʋɑː.lɑː
लिखनेवाली	lɪkʰ.neː.ʋɑː.liː
लिखाई	lɪ.kʰɑːiː
लिखावट	lɪ.kʰɑː.ʋəʈ
लिथुआनिया	lit̪ʰuaːnijaː
लिपटना	lɪ.pəʈ.nɑː
लिपि	lɪ.piː
लिप्यंतरण	lɪp.jənt̪.ɾən
लिफ़ाफ़ा	lɪ.fɑː.fɑː
लिमिटेड	lɪ.mɪ.ʈeːɖ
लिवरपूल	lɪ.ʋəɾ.puːl
लिस्ट	lɪsʈ
लिहाज़ा	lɪ.ɦɑː.zɑː
लीडरी	liː.ɖəɾ.iː
लीड्स	liːɖs
लीद	liːd̪
लीलना	liːl.nɑː
लुंगी	lʊŋ.ɡiː
लुंबिनी	lʊm.bɪ.niː
लुका-छुपी	lʊ.kɑː.t͡ʃʰʊ.piː
लुग़त	lʊ.ɡət̪
लुग़त	lʊ.ɣət̪
लुग़ात	lʊ.ɡɑːt̪
लुग़ात	lʊ.ɣɑːt̪
लुगाई	lʊ.ɡɑːiː
लुचपन	lʊt͡ʃ.pən
लुटेरा	lʊ.ʈeː.ɾɑː
लुत्फ़	lʊt̪f
लुधियाना	lʊ.d̪ʱiː.jɑː.nɑː
लुप्त	lʊpt̪
लुभाना	lʊ.bʱɑː.nɑː
लूक़ा	luː.kɑː
लूक़ा	luː.qɑː
लेकर	leː.kəɾ
लेख	leːkʰ
लेखन	leː.kʰən
लेखा	leː.kʰɑː
लेखाकार	leː.kʰɑː.kɑːɾ
लेखाचित्र	leː.kʰɑː.t͡ʃɪt̪ɾ
लेटना	leʈna
लेन-देन	leːn.d̪eːn
लेना	leː.nɑː
लेना-देना	leː.nɑː.d̪eː.nɑː
लेनिनवाद	leː.nɪn.ʋɑːd̪
लेबनॉन	leːb.nɔːn
लेस्टर	leːs.ʈəɾ
लैब	lɛːb
लोक	loːk
लोकगीत	loːk.ɡiːt̪
लोकतांत्रिक	loːk.t̪ɑːnt̪.ɾɪk
लोकनायक	loːk.nɑː.jək
लोकनृत्य	loːkn.ɾɪt̪j
लोकप्रियता	loː.kəp.ɾiː.jə.t̪ɑː
लोकसभा	loː.kəs.bʱɑː
लोकाट	loː.kɑːʈ
लोकोक्ति	loː.koːk.t̪iː
लोग	loːɡ
लोगो	loː.ɡoː
लोगों	loː.ɡõː
लोचा	loː.t͡ʃɑː
लोटपोट	loːʈ.poːʈ
लोटा	loː.ʈɑː
लोथ	loːt̪ʰ
लोन	loːn
लोबिया	loː.biː.jɑː
लोहड़ी	loːʱ.ɽiː
लौ	lɔː
लौंग	lɔːŋɡ
लौंडा	lɔːn.ɖɑː
लौआ	lɔːɑː
लौकी	lɔː.kiː
लौड़ा	lɔː.ɽɑː
लौहपथगामिनी	lɔːʱ.pət̪ʰ.ɡɑː.mɪ.niː
लौहपथगामिनीसूचकदर्शकहरितताम्रलौहपट्टिका	lɔːʱ.pət̪ʰ.ɡɑː.mɪ.niː.suː.t͡ʃək.d̪əɾ.ʃə.kʰə.ɾɪt̪.t̪ɑːm.ɾə.lɔːʱ.pəʈ.ʈɪ.kɑː
ल्हासा	lɦɑː.sɑː
व	ʋə
वंचित	ʋəɲ.t͡ʃɪt̪
वंटन	ʋən.ʈən
वंदना	ʋən.d̪ə.nɑː
वंश	ʋənʃ
वंशज	ʋən.ʃəd͡ʒ
वंशवाद	ʋənʃ.ʋɑːd̪
वंशावली	ʋən.ʃɑː.ʋə.liː
वक़्त	ʋəkt̪
वक़्त	ʋəqt̪
वक़्फ़ा	ʋək.fɑː
वक़्फ़ा	ʋəq.fɑː
वकालत	ʋə.kɑː.lət̪
वक्ता	ʋək.t̪ɑː
वक्ष	ʋəkʃ
वग़ैरह	ʋə.ɡɛː.ɾəʱ
वग़ैरह	ʋə.ɣɛː.ɾəʱ
वजह	ʋə.d͡ʒəʱ
वज़न	ʋə.zən
वज़ीर	ʋə.ziːɾ
वजूद	ʋə.d͡ʒuːd̪
वड़ोदरा	ʋə.ɽoːd̪.ɾɑː
वतन	ʋə.t̪ən
वतनपरस्त	ʋə.t̪ən.pə.ɾəst̪
वन	ʋən
वनों	ʋə.nõː
वन्य	ʋənj
वफ़ा	ʋə.fɑː
वफ़ादार	ʋə.fɑː.d̪ɑːɾ
वरण	ʋə.ɾən
वरियाली	ʋə.ɾiː.jɑː.liː
वरिष्ठ	ʋə.ɾɪʃʈʰ
वरीयता	ʋə.ɾiː.jə.t̪ɑː
वरुण	ʋərʊɳ
वर्ग	ʋəɾɡ
वर्गविरोध	ʋəɾɡ.ʋɪ.ɾoːd̪ʱ
वर्गहीन	ʋəɾɡ.ɦiːn
वर्गीकरण	ʋəɾ.ɡiːk.ɾən
वर्चुअल	ʋəɾ.t͡ʃʊəl
वर्ण	ʋəɾn
वर्णमाला	ʋəɾn.mɑː.lɑː
वर्णविपर्यास	ʋəɾ.nə.ʋɪ.pəɾ.jɑːs
वर्णित	ʋəɾ.nɪt̪
वर्दीधारी	ʋəɾ.d̪iː.d̪ʱɑː.ɾiː
वर्मसरट	ʋəɾm.sə.ɾəʈ
वर्मा	ʋəɾ.mɑː
वर्ष	ʋəɾʃ
वली	ʋə.liː
वलीअहद	ʋə.liː.ɛːʱd̪
वसंत	ʋə.sənt̪
वसीयत	ʋə.siː.jət̪
वसूल	ʋə.suːl
वस्त्र	ʋəst̪ɾ
वह	ʋəʱ
वह	ʋoː
वह	ʋəɦ(ə)
वहम	ʋəʱm
वहमी	ʋɛːʱ.miː
वहशत	ʋəʱ.ʃət̪
वही	ʋə.ɦiː
वहीं	ʋə.ɦĩː
वा	ʋɑː
वाक़ई	ʋɑː.kəiː
वाक़ई	ʋɑː.qəiː
वाकिफ	ʋɑː.kɪpʰ
वाचिक	ʋɑː.t͡ʃɪk
वाजिब	ʋɑː.d͡ʒɪb
वाटर	ʋɑː.ʈəɾ
वाणिज्य	ʋɑː.nɪd͡ʒj
वाणी	ʋɑː.niː
वातानुकूलित	ʋɑː.t̪ɑː.nʊ.kuː.lɪt̪
वातावरण	ʋɑː.t̪ɑːʋ.ɾən
वाद-विवाद	ʋɑːd̪.ʋɪ.ʋɑːd̪
वादसभा	ʋaːd̪səbʱaː
वाद्य	ʋɑːd̪j
वाद्ययंत्र	ʋɑːd̪.jə.jənt̪ɾ
वानर	ʋɑː.nəɾ
वापस	ʋɑː.pəs
वापसी	ʋɑːp.siː
वामपंथी	ʋɑːm.pən.t̪ʰiː
वायदा	ʋɑːj.d̪ɑː
वायु	ʋɑː.juː
वायुमंडलीय	ʋɑː.jʊ.mənɖ.liːj
वायुसेना	ʋɑː.juː.seː.nɑː
वार	ʋɑːɾ
वार	ʋɑːɾ
वारदात	ʋɑːɾ.d̪ɑːt̪
वारिस	ʋɑː.ɾɪs
-वाला	ʋɑː.lɑː
वालिदैन	ʋɑː.lɪ.d̪ɛːn
वाष्प	ʋɑːʃp
वाष्पचालित	ʋɑːʃp.t͡ʃɑː.lɪt̪
वाष्पन	ʋɑːʃ.pən
वाष्पीकरण	ʋɑːʃ.piː.kə.ɾən
वाष्पोत्सर्जन	ʋɑːʃ.poːt̪.səɾ.d͡ʒən
वासी	ʋɑː.siː
वासुदेव	ʋɑː.sʊ.d̪eːʋ
वास्तव	ʋaːst̪əʋ
वास्तविकता	ʋɑːs.t̪ə.ʋɪk.t̪ɑː
वास्तु	ʋɑːs.t̪uː
वास्तुकला	ʋɑːs.t̪ʊ.kə.lɑː
वाह-वाह	ʋɑːʱ.ʋɑːʱ
वाहक	ʋɑː.ɦək
वाहन	ʋɑː.ɦən
वाहिका	ʋɑː.ɦɪ.kɑː
विंडसर	ʋɪnɖ.səɾ
विंदालू	ʋɪn.d̪ɑː.luː
विकार	ʋɪ.kɑːɾ
विकास	ʋɪ.kɑːs
विकासशील	ʋɪ.kɑːs.ʃiːl
विकिमीडिया	ʋɪ.kɪ.miː.ɖiː.jɑː
विकिरण	ʋɪ.kɪ.ɾən
विकिरणशील	ʋɪ.kɪ.ɾən.ʃiːl
विकिरणशीलता	ʋɪ.kɪ.ɾən.ʃiːl.t̪ɑː
विक्रय	ʋɪk.ɾəj
विक्षनरी	ˈʋɪkʃən̪riː
विखंडन	ʋɪ.kʰən.ɖən
विख्यात	ʋɪkʰ.jɑːt̪
विघ्न	ʋɪɡʱn
विचारधारा	ʋɪ.t͡ʃɑːɾ.d̪ʱɑː.ɾɑː
विचारपूर्वक	ʋɪ.t͡ʃɑːɾ.puːɾ.ʋək
विजय	ʋɪ.d͡ʒəj
विजयादशमी	ʋɪd͡ʒ.jɑː.d̪əʃ.miː
विज़ारत	ʋɪ.zɑː.ɾət̪
विजेता	ʋɪ.d͡ʒeː.t̪ɑː
विज्ञान	ʋɪ.ɡjɑːn
विज्ञापित	ʋɪɡ.jɑː.pɪt̪
विडूर	ʋɪ.ɖuːɾ
वितरण	ʋɪt̪.ɾən
वितर्क	ʋɪ.t̪əɾk
वित्त	ʋɪt̪t̪
वित्तीय	ʋɪt̪.t̪iːj
विदा	ʋɪ.d̪ɑː
विद्यालय	ʋɪd̪.jɑː.ləj
विद्यालयी	ʋɪd̪.jɑː.lə.jiː
विद्युतीय	ʋɪd̪.jʊ.t̪iːj
विद्युदणु	ʋɪd̪.jʊ.d̪ə.nuː
विद्युन्मय	ʋɪd̪.jʊn.məj
विद्रोह	ʋɪd̪.ɾoːʱ
विद्वान	ʋɪd̪.ʋɑːn
विधवा	ʋɪd̪ʱ.ʋɑː
विधानसभा	ʋɪ.d̪ʱɑːn.sə.bʱɑː
विधायक	ʋɪ.d̪ʱɑː.jək
विधेय	ʋɪ.d̪ʱeːj
विधेयक	ʋɪ.d̪ʱeː.jək
विनती	ʋɪn.t̪iː
विनम्रता	ʋɪ.nəm.ɾə.t̪ɑː
विनय	ʋɪ.nəj
विनाशक	ʋɪ.nɑː.ʃək
विनाशकारी	ʋɪ.nɑːʃ.kɑː.ɾiː
विनिपेग	ʋɪ.nɪ.peːɡ
विनिर्माण	ʋɪ.nɪɾ.mɑːn
विनोद	ʋɪ.noːd̪
विपक्षी	ʋɪ.pək.ʃiː
विपन्नता	ʋɪ.pənn.t̪ɑː
विपरीत	ʋɪp.ɾiːt̪
विभाजन	ʋɪ.bʱɑː.d͡ʒən
विभीषिका	ʋɪ.bʱiː.ʃɪ.kɑː
विभूति	ʋɪ.bʱuː.t̪iː
विमान	ʋɪ.mɑːn
विराजमान	ʋɪ.ɾɑːd͡ʒ.mɑːn
विराटनगर	ʋɪ.ɾɑː.ʈən.ɡəɾ
विरुद्ध	ʋɪ.ɾʊd̪d̪ʱ
विरोध	ʋɪ.ɾoːd̪ʱ
विरोधाभास	ʋɪ.ɾoː.d̪ʱɑː.bʱɑːs
विरोधी	ʋɪ.ɾoː.d̪ʱiː
विलंब	ʋɪ.ləmb
विलास	ʋɪ.lɑːs
विलीन	ʋɪ.liːn
विवादित	ʋɪ.ʋɑː.d̪ɪt̪
विवाह	ʋɪ.ʋɑːʱ
विवि	ʋɪ.ʋiː
विविध	ʋɪ.ʋɪd̪ʱ
विविधता	ʋɪ.ʋɪd̪ʱ.t̪ɑː
विवेचन	ʋɪ.ʋeː.t͡ʃən
विशिष्ट	ʋɪ.ʃɪʃʈ
विशेषकर	ʋɪ.ʃeːʃ.kəɾ
विशेषज्ञ	ʋɪ.ʃeː.ʃəɡj
विशेषण	ʋɪ.ʃeː.ʃən
विशेषता	ʋɪ.ʃeːʃ.t̪ɑː
विश्लेषक	ʋɪʃ.leː.ʃək
विश्लेषण	ʋɪʃ.leː.ʃən
विश्व	ʋɪʃ.ʋə
विश्वकोश	ʋɪʃ.ʋə.koːʃ
विश्वप्रसिद्ध	ʋɪʃ.ʋəp.ɾə.sɪd̪d̪ʱ
विश्वभाषा	ʋɪʃ.ʋə.bʱɑː.ʃɑː
विश्वविख्यात	ʋɪʃ.ʋə.ʋɪkʰ.jɑːt̪
विश्वविद्यालय	ʋɪʃ.ʋə.ʋɪd̪.jɑː.ləj
विश्वासघात	ʋɪʃ.ʋɑːs.ɡʱɑːt̪
विष	ʋɪʃ
विषम	ʋɪ.ʃəm
विषय	ʋɪ.ʃəj
विषयवस्तु	ʋɪ.ʃəj.ʋəs.t̪uː
विषयासक्त	ʋɪ.ʃə.jɑː.səkt̪
विष्णु	ʋɪʃ.nuː
विसर्जन	ʋɪ.səɾ.d͡ʒən
विसर्जित	ʋɪ.səɾ.d͡ʒɪt̪
विस्थापन	ʋɪs.t̪ʰɑː.pən
विस्फोट	ʋɪs.pʰoːʈ
विस्मय	ʋɪs.məj
विहीन	ʋɪ.ɦiːn
वीर	ʋiːɾ
वीरान	ʋiː.ɾɑːn
वृत्तांत	ʋɾɪt̪.t̪ɑːnt̪
वृद्ध	ʋɾɪd̪d̪ʱ
वृद्धावस्था	ʋɾɪd̪.d̪ʱɑː.ʋəs.t̪ʰɑː
वृद्धाश्रम	ʋɾɪd̪.d̪ʱɑːʃ.ɾəm
वृद्धि	ʋɾɪd̪.d̪ʱiː
वे	ʋeː
वे	ʋoː
वेग	ʋeːɡ
वेद	ʋeːd̪
वेदना	ʋeːd̪.nɑː
वेदांत	ʋeː.d̪ɑːnt̪
वेदी	ʋeː.d̪iː
वेबकॅम	ʋeːb.kæːm
वेबसाइट	ʋeːb.sɑːɪʈ
वेलिंग्टन	ʋeː.lɪŋɡ.ʈən
वेल्ला	ʋeːl.lɑː
वेश्या	ʋeːʃ.jɑː
वैंकूवर	ʋɛːŋ.kuː.ʋəɾ
वैचारिक	ʋɛː.t͡ʃɑː.ɾɪk
वैदिक	ʋɛː.d̪ɪk
वैद्युत	ʋɛːd̪.jʊt̪
वैध	ʋɛːd̪ʱ
वैराग्य	ʋɛː.ɾɑːɡj
वैवाहिक	ʋɛː.ʋɑː.ɦɪk
वैशाख	ʋɛː.ʃɑːkʰ
वॉट	ʋɔːʈ
वो	ʋoː
वोल्गा	ʋoːl.ɡɑː
व्यंग	ʋjəŋɡ
व्यंग्य	ʋjəŋɡj
व्यंजक	ʋjəɲ.d͡ʒək
व्यंजनाक्षर	ʋjəɲ.d͡ʒə.nɑːk.ʃəɾ
व्यक्त	ʋjəkt̪
व्यथा	ʋjə.t̪ʰɑː
व्यय	ʋjəj
व्यर्थ	ʋjəɾt̪ʰ
व्यवसाय	ʋjəʋ.sɑːj
व्यवस्था	ʋjə.ʋəs.t̪ʰɑː
व्यष्टि	ʋjəʃ.ʈiː
व्यस्त	ʋjəst̪
व्याकरण	ʋjaːkərəɳ
व्याकुल	ʋjɑː.kʊl
व्याख्या	ʋjɑːkʰ.jɑː
व्याख्याता	ʋjɑːkʰ.jɑː.t̪ɑː
व्याख्यान	ʋjɑːkʰ.jɑːn
व्याख्यायित	ʋjɑːkʰ.jɑː.jɪt̪
व्यापक	ʋjɑː.pək
व्यापार	ʋjɑː.pɑːɾ
व्यायाम	ʋjɑː.jɑːm
व्यावहारिक	ʋjɑːʋ.ɦɑː.ɾɪk
व्यास	ʋjɑːs
व्युत्क्रम	ʋjʊt̪k.ɾəm
व्युत्पत्ति	ʋjʊt̪.pət̪.t̪iː
व्युत्पन्न	ʋjʊt̪.pənn
व्यूहरचना	ʋjuːʱ.ɾət͡ʃ.nɑː
व्रत	ʋɾət̪
व्लादिमीर	ʋlɑː.d̪ɪ.miːɾ
व्लादिवोस्तोक	ʋlɑː.d̪ɪ.ʋoːs.t̪oːk
श	ʃə
शंघाई	ʃəŋ.ɡʱɑːiː
शकरकंद	ʃə.kəɾ.kənd̪
शक्की	ʃək.kiː
शक्तिहीन	ʃək.t̪ɪ.ɦiːn
शक्य	ʃəkj
शक्ल	ʃəkl
शख़्स	ʃəkʰs
शख़्स	ʃəxs
शख़्सियत	ʃəkʰ.siː.jət̪
शख़्सियत	ʃəx.siː.jət̪
शख्स	ʃəkʰs
शख्सियत	ʃəkʰ.siː.jət̪
शगुन	ʃə.ɡʊn
शजरा	ʃəd͡ʒ.ɾɑː
शटर	ʃə.ʈəɾ
शत	ʃət̪
शतक	ʃə.t̪ək
शतकवीर	ʃə.t̪ək.ʋiːɾ
शतपाद	ʃət̪.pɑːd̪
शत्रु	ʃət̪.ɾuː
शनि	ʃə.niː
शपथ	ʃə.pət̪ʰ
शब	ʃəb
शब्द	ʃəbd̪
शब्दसूची	ʃəbd̪.suː.t͡ʃiː
शब्दाडंबर	ʃəb.d̪ɑː.ɖəm.bəɾ
शब्दार्थ	ʃəbˈd̪ɑːɾt̪ʰ
शब्दावली	ʃəbdäːʋliː
शमशीर	ʃəm.ʃiːɾ
शमशेर	ʃəm.ʃeːɾ
शमा	ʃə.mɑː
शरण	ʃə.ɾən
शरणागत	ʃəɾ.nɑː.ɡət̪
शरणार्थी	ʃəɾ.nɑːɾ.t̪ʰiː
शरमाना	ʃəɾ.mɑː.nɑː
